anno,settore,lavoratori,settimane_retribuite,settimane_utili,giornate_retribuite,somma_retribuzioni,stipendio_annuo,stipendio_settimanale,stipendio_settimanale_fte,stipendio_annuo_fte,somma_retribuzioni_reale,stipendio_annuo_reale,stipendio_settimanale_reale,stipendio_settimanale_fte_reale,stipendio_annuo_fte_reale,vista
2021,"Attivita' artistiche, sportive, di intrattenimento e divertimento",224673,6232872,5146352,31920679,2932921778,13054.179977122307,470.5570366277376,569.903064928322,29634.959376272745,3369200929.2380037,14996.020568728793,540.5535248017293,654.6775131662203,34043.23068464345,complessivo
2021,Attivita' dei servizi di alloggio e di ristorazione,1620866,48619168,34964005,231985996,13004168364,8022.9755969956805,267.4699896962449,371.9301711574518,19340.368900187495,14938569608.165068,9216.412466030546,307.2567923861854,427.2556764639826,22217.295176127096,complessivo
2021,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",39062,1729952,1469630,10035694,603004249,15437.106369361527,348.5670405884094,410.31024747725615,21336.13286881732,692702577.7859885,17733.412979007437,400.41722416921885,471.3448812190745,24509.933823391875,complessivo
2021,Attivita' finanziarie e assicurative,504183,25223596,24147059,149123756,25361366188,50301.9066251738,1005.4619566536032,1050.2879952378466,54614.975752368024,29133930256.272552,57784.4359216248,1155.026835042575,1206.5208544143018,62739.08442954369,complessivo
2021,Attivita' immobiliari,54801,2362908,1890676,13421098,1236328780,22560.33247568475,523.2234094598689,653.9083269687667,34003.23300237587,1420235652.2648752,25916.236058920007,601.0541469515001,751.1787594833145,39061.295493132355,complessivo
2021,Attivita' manifatturiere,3855416,182850950,173490464,1042407496,111718418489,28977.00753667049,610.9807933128047,643.945585902635,33485.17046693702,128336801277.67082,33287.40693032109,701.8656522029053,739.7340367806661,38466.16991259464,complessivo
2021,"Attivita' professionali, scientifiche e tecniche",526341,23541746,20575886,134391575,13085321558,24860.92012212615,555.8347948363728,635.9542212665837,33069.61950586235,15031794534.477928,28559.04163741363,638.5165541450463,730.5539374818625,37988.80474905684,complessivo
2021,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2396673,106974656,89972875,601096922,50541018488,21087.9909307611,472.4578734611682,561.7361731299573,29210.281002757776,58059116247.731285,24224.880176699655,542.7371156746817,645.2957766185785,33555.380384166085,complessivo
2021,Costruzioni,1096693,45143084,42935948,244112838,21141532828,19277.530565071538,468.3227408211632,492.397019579025,25604.645018109302,24286386559.612286,22145.109487898877,537.9868721333324,565.6422576162121,29413.397396043027,complessivo
2021,Estrazione di minerali da cave e miniere,40231,1979174,1944716,11508888,1882180155,46784.324401580874,950.9927651636491,967.8431992126357,50327.846359057054,2162158968.84357,53743.604902775725,1092.4552206342496,1111.8121971761275,57814.23425315863,complessivo
2021,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",187063,8996093,8636333,52401309,5370576918,28709.99031342382,596.9899286279054,621.8584806769262,32336.640995200163,6169463119.81382,32980.670254480145,685.7936128287935,714.3614216605381,37146.79392634798,complessivo
2021,"Fornitura di energia elettrica, gas, vapore e aria condizionata",81658,4096900,4036017,24154322,3889201961,47627.93554826226,949.3036102907076,963.6237808215377,50108.43660271996,4467730083.797504,54712.70523154504,1090.5147999212832,1106.965130175989,57562.18676915143,complessivo
2021,Istruzione,757657,28724004,26424175,158075528,11245879857,14842.969651174608,391.51504981687094,425.5905759404031,22130.70994890096,12918731467.206335,17050.89699851824,449.75385281266267,488.8981952021713,25422.706150512906,complessivo
2021,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1808484,69442571,57021354,379100273,25864103094,14301.53824639864,372.45313244522583,453.5862668922243,23586.485878395662,29711450483.22265,16428.926373262162,427.85642949801854,521.0583123512404,27095.0322422645,complessivo
2021,Sanita' e assistenza sociale,860393,38310465,31534640,215505848,15048814494,17490.628694096766,392.81210744896987,477.2153572706078,24815.198578071606,17287361755.583492,20092.40167642402,451.2438508794788,548.2022866150841,28506.518903984368,complessivo
2021,Servizi di informazione e comunicazione,593111,25368340,23932479,146320915,18494261109,31181.7874040441,729.029219452278,772.7682998907051,40183.95159431666,21245326820.991364,35820.15309274547,837.4740649562157,887.719438550071,46161.41080460369,complessivo
2021,Trasporto e magazzinaggio,1159584,52197691,48842294,291282230,28156354406,24281.427137663162,539.4176230132479,576.4748561154805,29976.692518004988,32344679677.525913,27893.347681173516,619.6572886246236,662.2268740597219,34435.797451105536,complessivo
2022,Altre attivita' di servizi,481529,20755323,16734247,114798207,7935966516,16480.76546999246,382.35813126107456,474.235053181658,24660.222765446215,8436369378.021315,17519.96116126197,406.46774699778535,504.13797394178033,26215.174644972576,complessivo
2022,"Attivita' artistiche, sportive, di intrattenimento e divertimento",252781,7759035,6469482,41180996,3710203629,14677.541543866035,478.1784885620441,573.493152774828,29821.643944291056,3944150749.478686,15603.034838372687,508.3300628852281,609.6547991753722,31702.049557119357,complessivo
2022,Attivita' dei servizi di alloggio e di ristorazione,1802797,61815091,46729234,316212022,18580105149,10306.265846348757,300.575552804735,397.6120205394336,20675.825068050548,19751674834.2389,10956.128079999524,319.5283629727068,422.6834712128793,21979.540503069722,complessivo
2022,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",38339,1695778,1444878,9827263,593453770,15479.11447872923,349.95958787058214,410.7293280124689,21357.925056648382,630874034.3605684,16455.151004475036,372.02631143968637,436.62789132408994,22704.65034885268,complessivo
2022,Attivita' finanziarie e assicurative,490012,24494329,23458448,145129737,25382215795,51799.171846811914,1036.2486678038822,1082.0074625141442,56264.3880507355,26982692989.88899,55065.37184780983,1101.5893919726884,1150.2335103280911,59812.14253706075,complessivo
2022,Attivita' immobiliari,58185,2608403,2106411,14978626,1388780695,23868.362894216723,532.4256623688901,659.3113570903304,34284.19056869718,1476350348.0595028,25373.384000335187,565.9977956088468,700.8842756990457,36445.98233635038,complessivo
2022,Attivita' manifatturiere,3934953,188631880,179481496,1087147461,118308453779,30066.039868582928,627.1922528630897,659.1679722738661,34276.734558241034,125768400686.9121,31961.855881610805,666.7398993580093,700.7318497440655,36438.05618669141,complessivo
2022,"Attivita' professionali, scientifiche e tecniche",571109,25926957,22884849,149193022,15012752764,26287.018352013365,579.0402924647116,656.0127516681451,34112.663086743545,15959382822.831263,27944.547928383658,615.5517141032502,697.3776765069003,36263.63917835882,complessivo
2022,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2473899,112434134,95329723,642108628,54554876398,22052.184182943605,485.2163169416149,572.2756206686975,29758.332274772267,57994837520.78686,23442.68602751643,515.8116619707931,608.3604955065994,31634.745766343167,complessivo
2022,Costruzioni,1209869,51464271,49150098,280927405,24728574861,20439.05155103569,480.499857095032,503.12361251039624,26162.427850540604,26287836686.160748,21727.83721722,510.79780545537596,534.8481031749062,27812.10136509512,complessivo
2022,Estrazione di minerali da cave e miniere,38328,1895941,1865030,11060720,1879480966,49036.76074932164,991.3182773092623,1007.7483825997436,52402.91589518667,1997991755.1527534,52128.7767468366,1053.8259129122443,1071.2920195132267,55707.185014687784,complessivo
2022,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",194013,9385215,9025370,54746357,5670043260,29225.068732507614,604.1463365516933,628.233885148199,32668.162027706345,6027568190.248669,31067.857258269643,642.240821360903,667.8472118316112,34728.05501524378,complessivo
2022,"Fornitura di energia elettrica, gas, vapore e aria condizionata",83445,4179210,4117899,24769141,4028102756,48272.54785787046,963.8431081472336,978.1936749784295,50866.07109887833,4282095025.6944942,51316.376364006166,1024.618295250656,1039.8737379655242,54073.43437420725,complessivo
2022,Istruzione,768941,29557570,27233687,162594987,11942597524,15531.22739455953,404.045309678705,438.52297795740986,22803.194853785313,12695638753.310835,16510.549903452717,429.52241179876546,466.174071594156,24241.05172289611,complessivo
2022,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1876084,73827775,61387629,406244041,28348836596,15110.643551141633,383.98606210196635,461.8004809405491,24013.625008908555,30136374249.92185,16063.446119641683,408.1983271190531,490.91933897498876,25527.805626699417,complessivo
2022,Sanita' e assistenza sociale,892667,40022990,33057562,225880691,15819503816,17721.618269746727,395.26041947390735,478.54417745628064,24884.297227726594,16817003612.568384,18839.05601144479,420.18358979597434,508.7188103154245,26453.378136402072,complessivo
2022,Servizi di informazione e comunicazione,622248,27055349,25572360,156530770,20003602103,32147.314419652615,739.3584944330232,782.2352767988563,40676.23439354052,21264930477.16785,34174.36532888471,785.9787902631695,831.5591708065995,43241.07688194317,complessivo
2022,Trasporto e magazzinaggio,1194963,54627656,51393165,309487180,30339616502,25389.58654117324,555.3893160270321,590.3434143820486,30697.85754786653,32252682906.65542,26990.5284989204,590.4094238759835,627.5675550757658,32633.51286393982,complessivo
2023,Altre attivita' di servizi,497776,21521909,17375040,119038736,8447114408,16969.710086464594,392.48908672553165,486.16373878851505,25280.51441700278,8518277966.618365,17112.673103199762,395.7956502194283,490.25947374039805,25493.4926345007,complessivo
2023,"Attivita' artistiche, sportive, di intrattenimento e divertimento",267160,8252492,6903054,43909809,4044824522,15140.082804312024,490.1337101568835,585.9471071789385,30469.2495733048,4078900549.986521,15267.631943354249,494.2628905288876,590.8834770793508,30725.94080812624,complessivo
2023,Attivita' dei servizi di alloggio e di ristorazione,1920097,66972910,51101633,345894474,20775240850,10819.891312782636,310.2036457725967,406.547494284576,21140.46970279795,20950263940.56445,10911.04456731324,312.81698735450567,409.9724942364258,21318.56970029414,complessivo
2023,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",37373,1666837,1422640,9691134,592993537,15866.896877424879,355.75976355216494,416.8261380250801,21674.95917730417,597989270.2518955,16000.569134184987,358.7568971962438,420.3377314372544,21857.562034737228,complessivo
2023,Attivita' finanziarie e assicurative,482185,24183725,23177289,143260326,26099453929,54127.469599842385,1079.2156265835804,1126.0788062400222,58556.09792448115,26319331384.172703,54583.47187111317,1088.3075863694573,1135.5655695613366,59049.40961718951,complessivo
2023,Attivita' immobiliari,61573,2772813,2255017,15959982,1525676334,24778.33358777386,550.2269118040056,676.5697704274513,35181.62806222747,1538529546.586352,24987.08113274247,554.8623533524808,682.2696000013979,35478.01920007269,complessivo
2023,Attivita' manifatturiere,3990993,191923162,182815806,1106903426,124515581066,31199.147947891666,648.7782911058958,681.0985537322741,35417.124794078256,125564575009.26874,31461.98828443667,654.2439885878326,686.8365364932874,35715.499897650945,complessivo
2023,"Attivita' professionali, scientifiche e tecniche",600750,27384275,24328060,157871435,16526305219,27509.455212650853,603.4961750493668,679.3104431261679,35324.14304256073,16665532727.163437,27741.211364400227,608.5803888240034,685.0333617708702,35621.734812085255,complessivo
2023,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2541198,115779458,98342029,662436210,58144069135,22880.574097335193,502.1967639112631,591.243334373343,30744.653387413837,58633909650.03791,23073.33377802041,506.42757068389375,596.2243228684849,31003.664789161216,complessivo
2023,Costruzioni,1271399,53921240,51576503,294551370,26892408828,21151.824744238435,498.73498510049103,521.4081464189226,27113.223613783972,27118966610.881214,21330.020403414834,502.9366277719358,525.8008014013903,27341.641672872294,complessivo
2023,Estrazione di minerali da cave e miniere,37558,1853234,1822545,10802516,1880366016,50065.65887427446,1014.6403616596717,1031.7254257096533,53649.722136901975,1896207347.221567,50487.442015591005,1023.188300679551,1040.4172995572494,54101.69957697697,complessivo
2023,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",199568,9655394,9293888,56291683,5915030318,29639.172201956226,612.614080585422,636.4430384786217,33095.03800088833,5964862081.420387,29888.870367094863,617.7751090655014,641.8048163933531,33373.85045245437,complessivo
2023,"Fornitura di energia elettrica, gas, vapore e aria condizionata",85462,4302346,4240624,25482975,4220930968,49389.56457840912,981.0765958851288,995.3561004229566,51758.517221993745,4256490622.32182,49805.651895834635,989.3417736095191,1003.7415772588703,52194.562017461256,complessivo
2023,Istruzione,746340,29376797,26901169,163531379,12219986746,16373.216960098614,415.97410180558484,454.254859556475,23621.252696936703,12322935244.281382,16511.154760941907,419.47851715356785,458.0817749697562,23820.252298427324,complessivo
2023,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1864653,74098374,61684817,409117549,29576873681,15861.864744271454,399.1568516874608,479.4838522581659,24933.160317424627,29826047006.029488,15995.494607323446,402.51958843293227,483.5233118391108,25143.212215633765,complessivo
2023,Sanita' e assistenza sociale,915782,41377936,34184801,233957962,16577341336,18101.84228997731,400.63238862373413,484.9330945644528,25216.520917351547,16716998803.026115,18254.343067483438,404.0075561774303,489.01846183121313,25428.960015223085,complessivo
2023,Servizi di informazione e comunicazione,644464,28168557,26672601,162948704,21367035321,33154.738388800615,758.5420623782752,801.0855529612579,41656.44875398541,21547044043.165123,33434.053792244595,764.9324757091789,807.8343781757588,42007.38766513945,complessivo
2023,Trasporto e magazzinaggio,1224115,56124728,52964319,319088435,32270894329,26362.632864559295,574.9853135858405,609.2949921436732,31683.339591471005,32542763699.926704,26584.72749694817,579.8293347617953,614.4280586318255,31950.25904885492,complessivo
2024,Altre attivita' di servizi,506493,21927519,17658923,121495111,8877252853,17526.901364875725,404.8452929398898,502.7063571770487,26140.730573206532,8877252853,17526.901364875725,404.8452929398898,502.7063571770487,26140.730573206532,complessivo
2024,"Attivita' artistiche, sportive, di intrattenimento e divertimento",269942,8308579,6963237,44215280,4218542375,15627.58805595276,507.73331697273386,605.830646723643,31503.193629629437,4218542375,15627.58805595276,507.73331697273386,605.830646723643,31503.193629629437,complessivo
2024,Attivita' dei servizi di alloggio e di ristorazione,2020119,71193582,54512300,368675361,22691217095,11232.614066300055,318.7255993805734,416.2586626321032,21645.450456869366,22691217095,11232.614066300055,318.7255993805734,416.2586626321032,21645.450456869366,complessivo
2024,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",36452,1622556,1387329,9448784,588674360,16149.302095906945,362.80680605168635,424.3221038412662,22064.749399745844,588674360,16149.302095906945,362.80680605168635,424.3221038412662,22064.749399745844,complessivo
2024,Attivita' finanziarie e assicurative,482857,24247370,23260635,143635338,27246936419,56428.58324307197,1123.706877034499,1171.375434032648,60911.52256969769,27246936419,56428.58324307197,1123.706877034499,1171.375434032648,60911.52256969769,complessivo
2024,Attivita' immobiliari,63885,2888283,2355248,16647315,1644273208,25738.016874070596,569.2908928938058,698.1316651155207,36302.84658600708,1644273208,25738.016874070596,569.2908928938058,698.1316651155207,36302.84658600708,complessivo
2024,Attivita' manifatturiere,4003396,192729579,183702389,1107768611,130058237627,32486.97796245987,674.8224029846504,707.9833764546198,36815.13557564023,130058237627,32486.97796245987,674.8224029846504,707.9833764546198,36815.13557564023,complessivo
2024,"Attivita' professionali, scientifiche e tecniche",629006,28802210,25680319,166306838,18149818812,28854.76261275727,630.1536865400259,706.7598658723826,36751.5130253639,18149818812,28854.76261275727,630.1536865400259,706.7598658723826,36751.5130253639,complessivo
2024,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2608191,118844644,101068292,680773003,61494072694,23577.288892569602,517.4324279519067,608.4408025219225,31638.92173113997,61494072694,23577.288892569602,517.4324279519067,608.4408025219225,31638.92173113997,complessivo
2024,Costruzioni,1309595,55639384,53264061,304889312,28950151795,22106.186870750116,520.3176188111644,543.5213021966163,28263.107714224047,28950151795,22106.186870750116,520.3176188111644,543.5213021966163,28263.107714224047,complessivo
2024,Estrazione di minerali da cave e miniere,38215,1894750,1864749,11061058,1969214426,51529.88161716604,1039.3003963583585,1056.021172822723,54913.100986781596,1969214426,51529.88161716604,1039.3003963583585,1056.021172822723,54913.100986781596,complessivo
2024,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",205691,9968058,9614617,58146300,6278737807,30525.09738880165,629.8857618003426,653.0408654863735,33958.12500529142,6278737807,30525.09738880165,629.8857618003426,653.0408654863735,33958.12500529142,complessivo
2024,"Fornitura di energia elettrica, gas, vapore e aria condizionata",88130,4418194,4350692,26097490,4407809092,50014.854101894925,997.64951290052,1013.1282775245869,52682.67043127852,4407809092,50014.854101894925,997.64951290052,1013.1282775245869,52682.67043127852,complessivo
2024,Istruzione,740578,28332264,25908137,159431797,12183331958,16451.11245270586,430.0161807753874,470.25117853900497,24453.06128402826,12183331958,16451.11245270586,430.0161807753874,470.25117853900497,24453.06128402826,complessivo
2024,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1895590,75389574,62854165,417347538,31248335558,16484.754381485447,414.49147275988054,497.15616392326586,25852.120524009824,31248335558,16484.754381485447,414.49147275988054,497.15616392326586,25852.120524009824,complessivo
2024,Sanita' e assistenza sociale,944300,42853138,35522707,242772520,17677562864,18720.28260510431,412.5150149797665,497.64120915672333,25877.342876149614,17677562864,18720.28260510431,412.5150149797665,497.64120915672333,25877.342876149614,complessivo
2024,Servizi di informazione e comunicazione,636842,28534045,27146039,165866321,22434180621,35227.231591195305,786.225038230647,826.4255651073072,42974.129385579974,22434180621,35227.231591195305,786.225038230647,826.4255651073072,42974.129385579974,complessivo
2024,Trasporto e magazzinaggio,1251720,57395307,54243905,326643597,34046026478,27199.394815134376,593.1848483361192,627.6470412297934,32637.64614394926,34046026478,27199.394815134376,593.1848483361192,627.6470412297934,32637.64614394926,complessivo
