geo,indicatore,sitc,partner,anno,valore_mln_eur
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2014,46863.8
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2015,50918.4
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2016,49992
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2017,52178.1
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2018,54258.1
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2019,58646.2
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2020,54052.7
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2021,56524.6
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2022,69619.1
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2023,62663.1
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2024,64894.3
FR,MIO_IMP_VAL,SITC6_8,EXT_EU27_2020,2025,65019
FR,MIO_IMP_VAL,SITC6_8,WORLD,2002,92995
FR,MIO_IMP_VAL,SITC6_8,WORLD,2003,94175.3
FR,MIO_IMP_VAL,SITC6_8,WORLD,2004,101935.4
FR,MIO_IMP_VAL,SITC6_8,WORLD,2005,106977.5
FR,MIO_IMP_VAL,SITC6_8,WORLD,2006,117356
FR,MIO_IMP_VAL,SITC6_8,WORLD,2007,128101
FR,MIO_IMP_VAL,SITC6_8,WORLD,2008,129299.2
FR,MIO_IMP_VAL,SITC6_8,WORLD,2009,108228.1
FR,MIO_IMP_VAL,SITC6_8,WORLD,2010,124429.3
FR,MIO_IMP_VAL,SITC6_8,WORLD,2011,136448.9
FR,MIO_IMP_VAL,SITC6_8,WORLD,2012,134210
FR,MIO_IMP_VAL,SITC6_8,WORLD,2013,133747.4
FR,MIO_IMP_VAL,SITC6_8,WORLD,2014,137733.3
FR,MIO_IMP_VAL,SITC6_8,WORLD,2015,145289.1
FR,MIO_IMP_VAL,SITC6_8,WORLD,2016,146154.6
FR,MIO_IMP_VAL,SITC6_8,WORLD,2017,155248.4
FR,MIO_IMP_VAL,SITC6_8,WORLD,2018,161376.6
FR,MIO_IMP_VAL,SITC6_8,WORLD,2019,165861.8
FR,MIO_IMP_VAL,SITC6_8,WORLD,2020,149714.2
FR,MIO_IMP_VAL,SITC6_8,WORLD,2021,174011.1
FR,MIO_IMP_VAL,SITC6_8,WORLD,2022,205110.3
FR,MIO_IMP_VAL,SITC6_8,WORLD,2023,193624.4
FR,MIO_IMP_VAL,SITC6_8,WORLD,2024,188026.9
FR,MIO_IMP_VAL,SITC6_8,WORLD,2025,187291.5
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2002,51461
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2003,47229.4
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2004,51577.5
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2005,53678.3
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2006,47939.4
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2007,46554
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2008,45607.8
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2009,40051.1
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2010,46416.2
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2011,49853.8
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2012,52592.8
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2013,51953
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2014,50908.6
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2015,57937
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2016,61625
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2017,63508.9
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2018,67959.4
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2019,72282.2
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2020,58247.8
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2021,67093.9
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2022,80656.6
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2023,82096.4
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2024,82372.4
FR,MIO_IMP_VAL,SITC7,EXT_EU27_2020,2025,89850.6
FR,MIO_IMP_VAL,SITC7,WORLD,2002,145194.2
FR,MIO_IMP_VAL,SITC7,WORLD,2003,144231.2
FR,MIO_IMP_VAL,SITC7,WORLD,2004,151921.9
FR,MIO_IMP_VAL,SITC7,WORLD,2005,153526.9
FR,MIO_IMP_VAL,SITC7,WORLD,2006,155602.6
FR,MIO_IMP_VAL,SITC7,WORLD,2007,164268.3
FR,MIO_IMP_VAL,SITC7,WORLD,2008,164615.7
FR,MIO_IMP_VAL,SITC7,WORLD,2009,139929.4
FR,MIO_IMP_VAL,SITC7,WORLD,2010,157363.3
FR,MIO_IMP_VAL,SITC7,WORLD,2011,169852.9
FR,MIO_IMP_VAL,SITC7,WORLD,2012,169260.4
FR,MIO_IMP_VAL,SITC7,WORLD,2013,166095.2
FR,MIO_IMP_VAL,SITC7,WORLD,2014,167611.2
FR,MIO_IMP_VAL,SITC7,WORLD,2015,181800.5
FR,MIO_IMP_VAL,SITC7,WORLD,2016,190635.9
FR,MIO_IMP_VAL,SITC7,WORLD,2017,197786.3
FR,MIO_IMP_VAL,SITC7,WORLD,2018,205395.7
FR,MIO_IMP_VAL,SITC7,WORLD,2019,213954
FR,MIO_IMP_VAL,SITC7,WORLD,2020,181757.9
FR,MIO_IMP_VAL,SITC7,WORLD,2021,204706.7
FR,MIO_IMP_VAL,SITC7,WORLD,2022,230256.9
FR,MIO_IMP_VAL,SITC7,WORLD,2023,245994.1
FR,MIO_IMP_VAL,SITC7,WORLD,2024,237039.1
FR,MIO_IMP_VAL,SITC7,WORLD,2025,242622.7
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2002,1721.9
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2003,1715.1
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2004,1759
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2005,1763.3
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2006,1615.1
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2007,1349.9
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2008,1471
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2009,1179.1
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2010,822.1
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2011,948.5
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2012,1126.6
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2013,1017
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2014,1450
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2015,1329.5
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2016,1614.3
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2017,2002.2
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2018,1777.4
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2019,2245.8
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2020,1815.3
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2021,1884.1
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2022,2681.4
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2023,2647.1
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2024,3163.7
FR,MIO_IMP_VAL,SITC9,EXT_EU27_2020,2025,3187.3
FR,MIO_IMP_VAL,SITC9,WORLD,2002,2448.7
FR,MIO_IMP_VAL,SITC9,WORLD,2003,2494.9
FR,MIO_IMP_VAL,SITC9,WORLD,2004,2605.3
FR,MIO_IMP_VAL,SITC9,WORLD,2005,2846.9
FR,MIO_IMP_VAL,SITC9,WORLD,2006,2307.4
FR,MIO_IMP_VAL,SITC9,WORLD,2007,2274.2
FR,MIO_IMP_VAL,SITC9,WORLD,2008,2576
FR,MIO_IMP_VAL,SITC9,WORLD,2009,2304.1
FR,MIO_IMP_VAL,SITC9,WORLD,2010,1811.7
FR,MIO_IMP_VAL,SITC9,WORLD,2011,2108.5
FR,MIO_IMP_VAL,SITC9,WORLD,2012,2798.3
FR,MIO_IMP_VAL,SITC9,WORLD,2013,2396.4
FR,MIO_IMP_VAL,SITC9,WORLD,2014,2413.7
FR,MIO_IMP_VAL,SITC9,WORLD,2015,2403.9
FR,MIO_IMP_VAL,SITC9,WORLD,2016,2561.7
FR,MIO_IMP_VAL,SITC9,WORLD,2017,3228.8
FR,MIO_IMP_VAL,SITC9,WORLD,2018,3141.1
FR,MIO_IMP_VAL,SITC9,WORLD,2019,3925.9
FR,MIO_IMP_VAL,SITC9,WORLD,2020,3494.4
FR,MIO_IMP_VAL,SITC9,WORLD,2021,4043.3
FR,MIO_IMP_VAL,SITC9,WORLD,2022,5331.9
FR,MIO_IMP_VAL,SITC9,WORLD,2023,5513.6
FR,MIO_IMP_VAL,SITC9,WORLD,2024,6277.2
FR,MIO_IMP_VAL,SITC9,WORLD,2025,6918.1
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2002,134620.2
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2003,129287.8
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2004,141392.2
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2005,155365.8
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2006,161451.4
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2007,165957.8
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2008,179327.1
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2009,143388.9
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2010,168433.2
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2011,194607.4
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2012,198998.8
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2013,190241.9
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2014,184288.7
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2015,182347.4
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2016,177288.3
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2017,191223.5
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2018,203295.4
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2019,212053.3
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2020,172223.2
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2021,205766.2
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2022,301022.3
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2023,257538.6
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2024,252388.3
FR,MIO_IMP_VAL,TOTAL,EXT_EU27_2020,2025,260294.5
FR,MIO_IMP_VAL,TOTAL,WORLD,2002,348204.5
FR,MIO_IMP_VAL,TOTAL,WORLD,2003,352581.5
FR,MIO_IMP_VAL,TOTAL,WORLD,2004,378603.3
FR,MIO_IMP_VAL,TOTAL,WORLD,2005,405212.1
FR,MIO_IMP_VAL,TOTAL,WORLD,2006,431601.9
FR,MIO_IMP_VAL,TOTAL,WORLD,2007,460314.8
FR,MIO_IMP_VAL,TOTAL,WORLD,2008,487350.4
FR,MIO_IMP_VAL,TOTAL,WORLD,2009,404097.8
FR,MIO_IMP_VAL,TOTAL,WORLD,2010,460941.2
FR,MIO_IMP_VAL,TOTAL,WORLD,2011,517261.8
FR,MIO_IMP_VAL,TOTAL,WORLD,2012,524918.3
FR,MIO_IMP_VAL,TOTAL,WORLD,2013,513888.9
FR,MIO_IMP_VAL,TOTAL,WORLD,2014,509231
FR,MIO_IMP_VAL,TOTAL,WORLD,2015,514613.1
FR,MIO_IMP_VAL,TOTAL,WORLD,2016,513099.6
FR,MIO_IMP_VAL,TOTAL,WORLD,2017,548626.4
FR,MIO_IMP_VAL,TOTAL,WORLD,2018,572576
FR,MIO_IMP_VAL,TOTAL,WORLD,2019,584682.5
FR,MIO_IMP_VAL,TOTAL,WORLD,2020,508499.3
FR,MIO_IMP_VAL,TOTAL,WORLD,2021,605254.5
FR,MIO_IMP_VAL,TOTAL,WORLD,2022,782853.9
FR,MIO_IMP_VAL,TOTAL,WORLD,2023,729003.6
FR,MIO_IMP_VAL,TOTAL,WORLD,2024,694866.7
FR,MIO_IMP_VAL,TOTAL,WORLD,2025,697443.3
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2002,846.8
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2003,829
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2004,747.6
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2005,873
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2006,1078.4
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2007,1075.8
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2008,1299.1
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2009,1217.6
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2010,1835.1
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2011,1494.1
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2012,3135.5
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2013,3756.4
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2014,3733.6
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2015,3964.1
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2016,4536.7
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2017,5585.5
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2018,6017.1
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2019,7751.6
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2020,8812.3
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2021,10292.4
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2022,9701.9
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2023,10201.1
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2024,11843.4
IT,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2025,9931.8
IT,MIO_BAL_VAL,SITC0_1,WORLD,2002,-4555.2
IT,MIO_BAL_VAL,SITC0_1,WORLD,2003,-5548.3
IT,MIO_BAL_VAL,SITC0_1,WORLD,2004,-6295.3
IT,MIO_BAL_VAL,SITC0_1,WORLD,2005,-6206.6
IT,MIO_BAL_VAL,SITC0_1,WORLD,2006,-6683.9
IT,MIO_BAL_VAL,SITC0_1,WORLD,2007,-6280.5
IT,MIO_BAL_VAL,SITC0_1,WORLD,2008,-5271.3
IT,MIO_BAL_VAL,SITC0_1,WORLD,2009,-5354.2
IT,MIO_BAL_VAL,SITC0_1,WORLD,2010,-5288.3
IT,MIO_BAL_VAL,SITC0_1,WORLD,2011,-6458.2
IT,MIO_BAL_VAL,SITC0_1,WORLD,2012,-4292.2
IT,MIO_BAL_VAL,SITC0_1,WORLD,2013,-3642.7
IT,MIO_BAL_VAL,SITC0_1,WORLD,2014,-3356.3
IT,MIO_BAL_VAL,SITC0_1,WORLD,2015,-2015.3
IT,MIO_BAL_VAL,SITC0_1,WORLD,2016,-970.5
IT,MIO_BAL_VAL,SITC0_1,WORLD,2017,203.6
IT,MIO_BAL_VAL,SITC0_1,WORLD,2018,1090.4
IT,MIO_BAL_VAL,SITC0_1,WORLD,2019,3244
IT,MIO_BAL_VAL,SITC0_1,WORLD,2020,6481
IT,MIO_BAL_VAL,SITC0_1,WORLD,2021,7919.7
IT,MIO_BAL_VAL,SITC0_1,WORLD,2022,4798
IT,MIO_BAL_VAL,SITC0_1,WORLD,2023,4500.4
IT,MIO_BAL_VAL,SITC0_1,WORLD,2024,6730.9
IT,MIO_BAL_VAL,SITC0_1,WORLD,2025,4398.8
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2002,-5448.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2003,-5055.2
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2004,-5459.9
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2005,-5527.2
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2006,-6167.8
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2007,-6258
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2008,-6768.6
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2009,-3698
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2010,-5857.5
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2011,-7396.6
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2012,-6044.9
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2013,-5793.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2014,-5522.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2015,-5627
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2016,-5016.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2017,-5264.6
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2018,-5691.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2019,-5923.1
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2020,-5290.8
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2021,-7103.6
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2022,-8713.6
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2023,-5958.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2024,-5126.4
IT,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2025,-5124
IT,MIO_BAL_VAL,SITC2_4,WORLD,2002,-10718.7
IT,MIO_BAL_VAL,SITC2_4,WORLD,2003,-10177.9
IT,MIO_BAL_VAL,SITC2_4,WORLD,2004,-11098.5
IT,MIO_BAL_VAL,SITC2_4,WORLD,2005,-11214.5
IT,MIO_BAL_VAL,SITC2_4,WORLD,2006,-12846
IT,MIO_BAL_VAL,SITC2_4,WORLD,2007,-12891.6
IT,MIO_BAL_VAL,SITC2_4,WORLD,2008,-13283.7
IT,MIO_BAL_VAL,SITC2_4,WORLD,2009,-7960.7
IT,MIO_BAL_VAL,SITC2_4,WORLD,2010,-12158.6
IT,MIO_BAL_VAL,SITC2_4,WORLD,2011,-14557.4
IT,MIO_BAL_VAL,SITC2_4,WORLD,2012,-12460.8
IT,MIO_BAL_VAL,SITC2_4,WORLD,2013,-12142.6
IT,MIO_BAL_VAL,SITC2_4,WORLD,2014,-12460.4
IT,MIO_BAL_VAL,SITC2_4,WORLD,2015,-12072.7
IT,MIO_BAL_VAL,SITC2_4,WORLD,2016,-11054.4
IT,MIO_BAL_VAL,SITC2_4,WORLD,2017,-12374.6
IT,MIO_BAL_VAL,SITC2_4,WORLD,2018,-12898.8
IT,MIO_BAL_VAL,SITC2_4,WORLD,2019,-12465.3
IT,MIO_BAL_VAL,SITC2_4,WORLD,2020,-10647.6
IT,MIO_BAL_VAL,SITC2_4,WORLD,2021,-15197.1
IT,MIO_BAL_VAL,SITC2_4,WORLD,2022,-19164.9
IT,MIO_BAL_VAL,SITC2_4,WORLD,2023,-14188.6
IT,MIO_BAL_VAL,SITC2_4,WORLD,2024,-13744.3
IT,MIO_BAL_VAL,SITC2_4,WORLD,2025,-14965.6
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2002,-18914.5
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2003,-19181.1
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2004,-29021.8
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2005,-39313.4
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2006,-49897.7
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2007,-48791.7
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2008,-61200.1
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2009,-41725.2
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2010,-52662.2
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2011,-59213.5
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2012,-61397.9
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2013,-49940.9
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2014,-39906
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2015,-30707.7
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2016,-25939.4
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2017,-32449.3
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2018,-41447.1
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2019,-37011.7
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2020,-21907.9
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2021,-46318.5
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2022,-110052
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2023,-64699.6
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2024,-52019.3
IT,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2025,-43153.7
IT,MIO_BAL_VAL,SITC3,WORLD,2002,-18414.1
IT,MIO_BAL_VAL,SITC3,WORLD,2003,-17818.5
IT,MIO_BAL_VAL,SITC3,WORLD,2004,-29344.3
IT,MIO_BAL_VAL,SITC3,WORLD,2005,-38493.8
IT,MIO_BAL_VAL,SITC3,WORLD,2006,-49347.5
IT,MIO_BAL_VAL,SITC3,WORLD,2007,-46259.6
IT,MIO_BAL_VAL,SITC3,WORLD,2008,-58360.7
IT,MIO_BAL_VAL,SITC3,WORLD,2009,-41234.8
IT,MIO_BAL_VAL,SITC3,WORLD,2010,-51382.7
IT,MIO_BAL_VAL,SITC3,WORLD,2011,-59809.2
IT,MIO_BAL_VAL,SITC3,WORLD,2012,-61526.5
IT,MIO_BAL_VAL,SITC3,WORLD,2013,-53159.6
IT,MIO_BAL_VAL,SITC3,WORLD,2014,-42444.5
IT,MIO_BAL_VAL,SITC3,WORLD,2015,-33051
IT,MIO_BAL_VAL,SITC3,WORLD,2016,-26199.7
IT,MIO_BAL_VAL,SITC3,WORLD,2017,-32733.6
IT,MIO_BAL_VAL,SITC3,WORLD,2018,-39955.4
IT,MIO_BAL_VAL,SITC3,WORLD,2019,-36040.6
IT,MIO_BAL_VAL,SITC3,WORLD,2020,-21535.5
IT,MIO_BAL_VAL,SITC3,WORLD,2021,-47364
IT,MIO_BAL_VAL,SITC3,WORLD,2022,-107874.9
IT,MIO_BAL_VAL,SITC3,WORLD,2023,-62280.9
IT,MIO_BAL_VAL,SITC3,WORLD,2024,-50822.5
IT,MIO_BAL_VAL,SITC3,WORLD,2025,-43806.5
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2002,1374.9
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2003,1073.5
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2004,2020.1
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2005,2415.2
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2006,1916.6
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2007,1435.9
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2008,1190.5
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2009,804.4
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2010,902.6
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2011,-364.7
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2012,1521.7
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2013,3968
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2014,3201.3
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2015,2978
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2016,3763.3
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2017,7065.7
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2018,7736.3
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2019,10910.2
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2020,11334.8
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2021,9541.6
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2022,12378.4
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2023,16037
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2024,14295.5
IT,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2025,7484.7
IT,MIO_BAL_VAL,SITC5,WORLD,2002,-5876.1
IT,MIO_BAL_VAL,SITC5,WORLD,2003,-7233.8
IT,MIO_BAL_VAL,SITC5,WORLD,2004,-8093.1
IT,MIO_BAL_VAL,SITC5,WORLD,2005,-7721.4
IT,MIO_BAL_VAL,SITC5,WORLD,2006,-8992.6
IT,MIO_BAL_VAL,SITC5,WORLD,2007,-9638.5
IT,MIO_BAL_VAL,SITC5,WORLD,2008,-9230.9
IT,MIO_BAL_VAL,SITC5,WORLD,2009,-9382.7
IT,MIO_BAL_VAL,SITC5,WORLD,2010,-10124.3
IT,MIO_BAL_VAL,SITC5,WORLD,2011,-12441.8
IT,MIO_BAL_VAL,SITC5,WORLD,2012,-10125.5
IT,MIO_BAL_VAL,SITC5,WORLD,2013,-7395.5
IT,MIO_BAL_VAL,SITC5,WORLD,2014,-4343.7
IT,MIO_BAL_VAL,SITC5,WORLD,2015,-7560.8
IT,MIO_BAL_VAL,SITC5,WORLD,2016,-5793.5
IT,MIO_BAL_VAL,SITC5,WORLD,2017,-3524
IT,MIO_BAL_VAL,SITC5,WORLD,2018,-5175.5
IT,MIO_BAL_VAL,SITC5,WORLD,2019,203.4
IT,MIO_BAL_VAL,SITC5,WORLD,2020,1051.1
IT,MIO_BAL_VAL,SITC5,WORLD,2021,-4427.1
IT,MIO_BAL_VAL,SITC5,WORLD,2022,-4753
IT,MIO_BAL_VAL,SITC5,WORLD,2023,842.7
IT,MIO_BAL_VAL,SITC5,WORLD,2024,2139.6
IT,MIO_BAL_VAL,SITC5,WORLD,2025,1340.4
IT,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2002,23117.6
IT,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2003,19221.4
IT,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2004,18369.1
IT,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2005,16686.8
IT,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2006,12965.6
IT,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2007,11519.8
