nace_r2,unit,anno,valore
A,CP_MEUR,2006,30286.1
A,CP_MEUR,2007,30717.7
A,CP_MEUR,2008,30787
A,CP_MEUR,2009,28546.9
A,CP_MEUR,2010,28626
A,CP_MEUR,2011,30646.3
A,CP_MEUR,2012,31169.9
A,CP_MEUR,2013,33362.2
A,CP_MEUR,2014,31220.3
A,CP_MEUR,2015,33124.6
A,CP_MEUR,2016,31525.4
A,CP_MEUR,2017,33030.8
A,CP_MEUR,2018,33022.6
A,CP_MEUR,2019,32810
A,CP_MEUR,2020,32198.1
A,CP_MEUR,2021,33780.4
A,CP_MEUR,2022,37771
A,CP_MEUR,2023,39847.4
A,CP_MEUR,2024,44214.5
A,CP_MEUR,2025,46639.9
A01,CLV15_MEUR,1975,NA
A01,CLV15_MEUR,1976,NA
A01,CLV15_MEUR,1977,NA
A01,CLV15_MEUR,1978,NA
A01,CLV15_MEUR,1979,NA
A01,CLV15_MEUR,1980,NA
A01,CLV15_MEUR,1981,NA
A01,CLV15_MEUR,1982,NA
A01,CLV15_MEUR,1983,NA
A01,CLV15_MEUR,1984,NA
A01,CLV15_MEUR,1985,NA
A01,CLV15_MEUR,1986,NA
A01,CLV15_MEUR,1987,NA
A01,CLV15_MEUR,1988,NA
A01,CLV15_MEUR,1989,NA
A01,CLV15_MEUR,1990,NA
A01,CLV15_MEUR,1991,NA
A01,CLV15_MEUR,1992,NA
A01,CLV15_MEUR,1993,NA
A01,CLV15_MEUR,1994,NA
A01,CLV15_MEUR,1995,27704.2
A01,CLV15_MEUR,1996,28134.3
A01,CLV15_MEUR,1997,28793.1
A01,CLV15_MEUR,1998,29529.7
A01,CLV15_MEUR,1999,31438.4
A01,CLV15_MEUR,2000,31491.3
A01,CLV15_MEUR,2001,30732
A01,CLV15_MEUR,2002,29103.8
A01,CLV15_MEUR,2003,27871.7
A01,CLV15_MEUR,2004,31505.4
A01,CLV15_MEUR,2005,29959.4
A01,CLV15_MEUR,2006,29525.3
A01,CLV15_MEUR,2007,29861.8
A01,CLV15_MEUR,2008,30785.2
A01,CLV15_MEUR,2009,30277.1
A01,CLV15_MEUR,2010,30300.2
A01,CLV15_MEUR,2011,30491.9
A01,CLV15_MEUR,2012,29180.1
A01,CLV15_MEUR,2013,29651
A01,CLV15_MEUR,2014,28874.7
A01,CLV15_MEUR,2015,30191.2
A01,CLV15_MEUR,2016,30176.4
A01,CLV15_MEUR,2017,28837.4
A01,CLV15_MEUR,2018,29672.3
A01,CLV15_MEUR,2019,29137.6
A01,CLV15_MEUR,2020,27868.9
A01,CLV15_MEUR,2021,27884.8
A01,CLV15_MEUR,2022,28878.7
A01,CLV15_MEUR,2023,27322.1
A01,CLV15_MEUR,2024,NA
A01,CLV15_MEUR,2025,NA
A01,CP_MEUR,1975,NA
A01,CP_MEUR,1976,NA
A01,CP_MEUR,1977,NA
A01,CP_MEUR,1978,NA
A01,CP_MEUR,1979,NA
A01,CP_MEUR,1980,NA
A01,CP_MEUR,1981,NA
A01,CP_MEUR,1982,NA
A01,CP_MEUR,1983,NA
A01,CP_MEUR,1984,NA
A01,CP_MEUR,1985,NA
A01,CP_MEUR,1986,NA
A01,CP_MEUR,1987,NA
A01,CP_MEUR,1988,NA
A01,CP_MEUR,1989,NA
A01,CP_MEUR,1990,NA
A01,CP_MEUR,1991,NA
A01,CP_MEUR,1992,NA
A01,CP_MEUR,1993,NA
A01,CP_MEUR,1994,NA
A01,CP_MEUR,1995,24409.4
A01,CP_MEUR,1996,28168.5
A01,CP_MEUR,1997,28781.1
A01,CP_MEUR,1998,28839.7
A01,CP_MEUR,1999,29533
A01,CP_MEUR,2000,29381
A01,CP_MEUR,2001,30017.2
A01,CP_MEUR,2002,29341.8
A01,CP_MEUR,2003,30007.5
A01,CP_MEUR,2004,31223.9
A01,CP_MEUR,2005,27514.5
A01,CP_MEUR,2006,27059.8
A01,CP_MEUR,2007,27569.4
A01,CP_MEUR,2008,27909.3
A01,CP_MEUR,2009,25560.2
A01,CP_MEUR,2010,25632.5
A01,CP_MEUR,2011,27615.5
A01,CP_MEUR,2012,28318.7
A01,CP_MEUR,2013,30480.9
A01,CP_MEUR,2014,28377.7
A01,CP_MEUR,2015,30191.2
A01,CP_MEUR,2016,28520.6
A01,CP_MEUR,2017,30070.8
A01,CP_MEUR,2018,29988.9
A01,CP_MEUR,2019,29840.3
A01,CP_MEUR,2020,29090.8
A01,CP_MEUR,2021,30491.7
A01,CP_MEUR,2022,34531.7
A01,CP_MEUR,2023,36422.9
A01,CP_MEUR,2024,NA
A01,CP_MEUR,2025,NA
A02,CLV15_MEUR,1975,NA
A02,CLV15_MEUR,1976,NA
A02,CLV15_MEUR,1977,NA
A02,CLV15_MEUR,1978,NA
A02,CLV15_MEUR,1979,NA
A02,CLV15_MEUR,1980,NA
A02,CLV15_MEUR,1981,NA
A02,CLV15_MEUR,1982,NA
A02,CLV15_MEUR,1983,NA
A02,CLV15_MEUR,1984,NA
A02,CLV15_MEUR,1985,NA
A02,CLV15_MEUR,1986,NA
A02,CLV15_MEUR,1987,NA
A02,CLV15_MEUR,1988,NA
A02,CLV15_MEUR,1989,NA
A02,CLV15_MEUR,1990,NA
A02,CLV15_MEUR,1991,NA
A02,CLV15_MEUR,1992,NA
A02,CLV15_MEUR,1993,NA
A02,CLV15_MEUR,1994,NA
A02,CLV15_MEUR,1995,962.4
A02,CLV15_MEUR,1996,968.5
A02,CLV15_MEUR,1997,983
A02,CLV15_MEUR,1998,1021.4
A02,CLV15_MEUR,1999,1038
A02,CLV15_MEUR,2000,1070.5
A02,CLV15_MEUR,2001,1091.5
A02,CLV15_MEUR,2002,1215.6
A02,CLV15_MEUR,2003,1211.1
A02,CLV15_MEUR,2004,1239.4
A02,CLV15_MEUR,2005,1225.8
A02,CLV15_MEUR,2006,1274.7
A02,CLV15_MEUR,2007,1308.6
A02,CLV15_MEUR,2008,1350.9
A02,CLV15_MEUR,2009,1365.8
A02,CLV15_MEUR,2010,1432.4
A02,CLV15_MEUR,2011,1612.6
A02,CLV15_MEUR,2012,1712.6
A02,CLV15_MEUR,2013,1783.7
A02,CLV15_MEUR,2014,1811.8
A02,CLV15_MEUR,2015,1915.1
A02,CLV15_MEUR,2016,1866
A02,CLV15_MEUR,2017,1916.9
A02,CLV15_MEUR,2018,1983.5
A02,CLV15_MEUR,2019,1977.7
A02,CLV15_MEUR,2020,2119.5
A02,CLV15_MEUR,2021,2009.3
A02,CLV15_MEUR,2022,1948.4
A02,CLV15_MEUR,2023,1942.1
A02,CLV15_MEUR,2024,NA
A02,CLV15_MEUR,2025,NA
A02,CP_MEUR,1975,NA
A02,CP_MEUR,1976,NA
A02,CP_MEUR,1977,NA
A02,CP_MEUR,1978,NA
A02,CP_MEUR,1979,NA
A02,CP_MEUR,1980,NA
A02,CP_MEUR,1981,NA
A02,CP_MEUR,1982,NA
A02,CP_MEUR,1983,NA
A02,CP_MEUR,1984,NA
A02,CP_MEUR,1985,NA
A02,CP_MEUR,1986,NA
A02,CP_MEUR,1987,NA
A02,CP_MEUR,1988,NA
A02,CP_MEUR,1989,NA
A02,CP_MEUR,1990,NA
A02,CP_MEUR,1991,NA
A02,CP_MEUR,1992,NA
A02,CP_MEUR,1993,NA
A02,CP_MEUR,1994,NA
A02,CP_MEUR,1995,1122.1
A02,CP_MEUR,1996,1316.4
A02,CP_MEUR,1997,1411
A02,CP_MEUR,1998,1332.9
A02,CP_MEUR,1999,1241.4
A02,CP_MEUR,2000,1162.4
A02,CP_MEUR,2001,1164.8
A02,CP_MEUR,2002,1288.4
A02,CP_MEUR,2003,1368.8
A02,CP_MEUR,2004,1389.1
A02,CP_MEUR,2005,1392.1
A02,CP_MEUR,2006,1571.2
A02,CP_MEUR,2007,1570.4
A02,CP_MEUR,2008,1689.7
A02,CP_MEUR,2009,1633.7
A02,CP_MEUR,2010,1625.9
A02,CP_MEUR,2011,1724.2
A02,CP_MEUR,2012,1758.5
A02,CP_MEUR,2013,1957.4
A02,CP_MEUR,2014,1941.5
A02,CP_MEUR,2015,1915.1
A02,CP_MEUR,2016,2000.4
A02,CP_MEUR,2017,2041.1
A02,CP_MEUR,2018,2103.9
A02,CP_MEUR,2019,2159
A02,CP_MEUR,2020,2446.7
A02,CP_MEUR,2021,2539.5
A02,CP_MEUR,2022,2618.5
A02,CP_MEUR,2023,2793.6
A02,CP_MEUR,2024,NA
A02,CP_MEUR,2025,NA
A03,CLV15_MEUR,1975,NA
A03,CLV15_MEUR,1976,NA
A03,CLV15_MEUR,1977,NA
A03,CLV15_MEUR,1978,NA
A03,CLV15_MEUR,1979,NA
A03,CLV15_MEUR,1980,NA
A03,CLV15_MEUR,1981,NA
A03,CLV15_MEUR,1982,NA
A03,CLV15_MEUR,1983,NA
A03,CLV15_MEUR,1984,NA
A03,CLV15_MEUR,1985,NA
A03,CLV15_MEUR,1986,NA
A03,CLV15_MEUR,1987,NA
A03,CLV15_MEUR,1988,NA
A03,CLV15_MEUR,1989,NA
A03,CLV15_MEUR,1990,NA
A03,CLV15_MEUR,1991,NA
A03,CLV15_MEUR,1992,NA
A03,CLV15_MEUR,1993,NA
A03,CLV15_MEUR,1994,NA
A03,CLV15_MEUR,1995,1935.8
A03,CLV15_MEUR,1996,1846.3
A03,CLV15_MEUR,1997,1893.2
A03,CLV15_MEUR,1998,1925.8
A03,CLV15_MEUR,1999,1722.8
A03,CLV15_MEUR,2000,1965.2
A03,CLV15_MEUR,2001,1634.9
A03,CLV15_MEUR,2002,1543.6
A03,CLV15_MEUR,2003,1543.3
A03,CLV15_MEUR,2004,1451.2
A03,CLV15_MEUR,2005,1311.3
A03,CLV15_MEUR,2006,1409.2
A03,CLV15_MEUR,2007,1391.5
A03,CLV15_MEUR,2008,1165.2
A03,CLV15_MEUR,2009,1291.3
A03,CLV15_MEUR,2010,1264.2
A03,CLV15_MEUR,2011,1130.2
A03,CLV15_MEUR,2012,1014.6
A03,CLV15_MEUR,2013,889.2
A03,CLV15_MEUR,2014,942.9
A03,CLV15_MEUR,2015,1018.2
A03,CLV15_MEUR,2016,973.5
A03,CLV15_MEUR,2017,925.4
A03,CLV15_MEUR,2018,950.3
A03,CLV15_MEUR,2019,831.2
A03,CLV15_MEUR,2020,601.6
A03,CLV15_MEUR,2021,621.7
A03,CLV15_MEUR,2022,528.9
A03,CLV15_MEUR,2023,459
A03,CLV15_MEUR,2024,NA
A03,CLV15_MEUR,2025,NA
A03,CP_MEUR,1975,NA
A03,CP_MEUR,1976,NA
A03,CP_MEUR,1977,NA
A03,CP_MEUR,1978,NA
A03,CP_MEUR,1979,NA
A03,CP_MEUR,1980,NA
A03,CP_MEUR,1981,NA
A03,CP_MEUR,1982,NA
A03,CP_MEUR,1983,NA
A03,CP_MEUR,1984,NA
A03,CP_MEUR,1985,NA
A03,CP_MEUR,1986,NA
A03,CP_MEUR,1987,NA
A03,CP_MEUR,1988,NA
A03,CP_MEUR,1989,NA
A03,CP_MEUR,1990,NA
A03,CP_MEUR,1991,NA
A03,CP_MEUR,1992,NA
A03,CP_MEUR,1993,NA
A03,CP_MEUR,1994,NA
A03,CP_MEUR,1995,1247.5
A03,CP_MEUR,1996,1296.9
A03,CP_MEUR,1997,1227
A03,CP_MEUR,1998,1267.9
A03,CP_MEUR,1999,1232.9
A03,CP_MEUR,2000,1292.6
A03,CP_MEUR,2001,1296.6
A03,CP_MEUR,2002,1432.2
A03,CP_MEUR,2003,1542.6
A03,CP_MEUR,2004,1522.6
A03,CP_MEUR,2005,1525.4
A03,CP_MEUR,2006,1655.2
A03,CP_MEUR,2007,1577.9
A03,CP_MEUR,2008,1188
A03,CP_MEUR,2009,1353
A03,CP_MEUR,2010,1367.6
A03,CP_MEUR,2011,1306.7
A03,CP_MEUR,2012,1092.6
A03,CP_MEUR,2013,923.9
A03,CP_MEUR,2014,901.1
A03,CP_MEUR,2015,1018.2
A03,CP_MEUR,2016,1004.4
A03,CP_MEUR,2017,918.9
A03,CP_MEUR,2018,929.9
A03,CP_MEUR,2019,810.8
A03,CP_MEUR,2020,660.6
A03,CP_MEUR,2021,749.2
A03,CP_MEUR,2022,620.8
A03,CP_MEUR,2023,630.8
A03,CP_MEUR,2024,NA
A03,CP_MEUR,2025,NA
B,CLV15_MEUR,1975,NA
B,CLV15_MEUR,1976,NA
B,CLV15_MEUR,1977,NA
B,CLV15_MEUR,1978,NA
B,CLV15_MEUR,1979,NA
B,CLV15_MEUR,1980,NA
B,CLV15_MEUR,1981,NA
B,CLV15_MEUR,1982,NA
B,CLV15_MEUR,1983,NA
B,CLV15_MEUR,1984,NA
B,CLV15_MEUR,1985,NA
B,CLV15_MEUR,1986,NA
B,CLV15_MEUR,1987,NA
B,CLV15_MEUR,1988,NA
B,CLV15_MEUR,1989,NA
B,CLV15_MEUR,1990,NA
B,CLV15_MEUR,1991,NA
B,CLV15_MEUR,1992,NA
B,CLV15_MEUR,1993,NA
B,CLV15_MEUR,1994,NA
B,CLV15_MEUR,1995,4199.3
B,CLV15_MEUR,1996,4592.8
B,CLV15_MEUR,1997,5035.2
B,CLV15_MEUR,1998,4628.6
B,CLV15_MEUR,1999,4616
B,CLV15_MEUR,2000,5503.7
B,CLV15_MEUR,2001,4747.9
B,CLV15_MEUR,2002,4931.5
B,CLV15_MEUR,2003,4505
B,CLV15_MEUR,2004,4385.1
B,CLV15_MEUR,2005,4415.7
B,CLV15_MEUR,2006,4227.6
B,CLV15_MEUR,2007,4323.4
B,CLV15_MEUR,2008,4138.7
B,CLV15_MEUR,2009,3798.1
B,CLV15_MEUR,2010,3556.9
B,CLV15_MEUR,2011,4107.2
B,CLV15_MEUR,2012,4182.3
B,CLV15_MEUR,2013,4246.6
B,CLV15_MEUR,2014,4556
B,CLV15_MEUR,2015,4218.6
B,CLV15_MEUR,2016,6211.3
B,CLV15_MEUR,2017,6466.2
B,CLV15_MEUR,2018,6271.7
B,CLV15_MEUR,2019,5710
B,CLV15_MEUR,2020,6079.1
B,CLV15_MEUR,2021,9613.3
B,CLV15_MEUR,2022,3256.5
B,CLV15_MEUR,2023,3610.3
B,CLV15_MEUR,2024,3438.1
B,CLV15_MEUR,2025,3756.9
B,CP_MEUR,1975,NA
B,CP_MEUR,1976,NA
B,CP_MEUR,1977,NA
B,CP_MEUR,1978,NA
B,CP_MEUR,1979,NA
B,CP_MEUR,1980,NA
B,CP_MEUR,1981,NA
B,CP_MEUR,1982,NA
B,CP_MEUR,1983,NA
B,CP_MEUR,1984,NA
B,CP_MEUR,1985,NA
B,CP_MEUR,1986,NA
B,CP_MEUR,1987,NA
B,CP_MEUR,1988,NA
B,CP_MEUR,1989,NA
B,CP_MEUR,1990,NA
B,CP_MEUR,1991,NA
B,CP_MEUR,1992,NA
B,CP_MEUR,1993,NA
B,CP_MEUR,1994,NA
B,CP_MEUR,1995,4712.1
B,CP_MEUR,1996,5390.7
B,CP_MEUR,1997,6046.6
B,CP_MEUR,1998,5331.7
B,CP_MEUR,1999,5613.7
B,CP_MEUR,2000,5918.7
B,CP_MEUR,2001,5492.3
B,CP_MEUR,2002,5918.7
B,CP_MEUR,2003,5190
B,CP_MEUR,2004,5144.5
B,CP_MEUR,2005,5348.6
B,CP_MEUR,2006,5463.5
B,CP_MEUR,2007,5341.6
B,CP_MEUR,2008,5856.1
B,CP_MEUR,2009,4216.9
B,CP_MEUR,2010,4441.9
B,CP_MEUR,2011,5242.6
B,CP_MEUR,2012,6592.7
B,CP_MEUR,2013,6383.1
B,CP_MEUR,2014,5456
B,CP_MEUR,2015,4218.6
B,CP_MEUR,2016,3541.2
B,CP_MEUR,2017,4041.8
B,CP_MEUR,2018,4533.7
B,CP_MEUR,2019,3765.8
B,CP_MEUR,2020,2778.3
B,CP_MEUR,2021,5481.8
B,CP_MEUR,2022,3167.3
B,CP_MEUR,2023,3338.5
B,CP_MEUR,2024,3172.1
B,CP_MEUR,2025,3091.7
B-E,CLV15_MEUR,1975,NA
B-E,CLV15_MEUR,1976,NA
B-E,CLV15_MEUR,1977,NA
B-E,CLV15_MEUR,1978,NA
B-E,CLV15_MEUR,1979,NA
B-E,CLV15_MEUR,1980,NA
B-E,CLV15_MEUR,1981,NA
B-E,CLV15_MEUR,1982,NA
B-E,CLV15_MEUR,1983,NA
B-E,CLV15_MEUR,1984,NA
B-E,CLV15_MEUR,1985,NA
B-E,CLV15_MEUR,1986,NA
B-E,CLV15_MEUR,1987,NA
B-E,CLV15_MEUR,1988,NA
B-E,CLV15_MEUR,1989,NA
B-E,CLV15_MEUR,1990,NA
B-E,CLV15_MEUR,1991,NA
B-E,CLV15_MEUR,1992,NA
B-E,CLV15_MEUR,1993,NA
B-E,CLV15_MEUR,1994,NA
B-E,CLV15_MEUR,1995,297564.1
B-E,CLV15_MEUR,1996,297436.7
B-E,CLV15_MEUR,1997,299657.5
B-E,CLV15_MEUR,1998,303884.3
B-E,CLV15_MEUR,1999,303722
B-E,CLV15_MEUR,2000,311951.4
B-E,CLV15_MEUR,2001,309827.3
B-E,CLV15_MEUR,2002,309676.6
B-E,CLV15_MEUR,2003,301907.1
B-E,CLV15_MEUR,2004,307498
B-E,CLV15_MEUR,2005,307432.9
B-E,CLV15_MEUR,2006,318301.6
B-E,CLV15_MEUR,2007,325792.7
B-E,CLV15_MEUR,2008,316742.2
B-E,CLV15_MEUR,2009,262707.9
B-E,CLV15_MEUR,2010,282850
B-E,CLV15_MEUR,2011,287237.6
B-E,CLV15_MEUR,2012,276600.7
B-E,CLV15_MEUR,2013,272557.2
B-E,CLV15_MEUR,2014,270217.9
B-E,CLV15_MEUR,2015,274001.5
B-E,CLV15_MEUR,2016,281340.4
B-E,CLV15_MEUR,2017,291208.6
B-E,CLV15_MEUR,2018,294969.4
B-E,CLV15_MEUR,2019,295610.1
B-E,CLV15_MEUR,2020,259968
B-E,CLV15_MEUR,2021,297953.5
B-E,CLV15_MEUR,2022,297832.3
B-E,CLV15_MEUR,2023,295985.4
B-E,CLV15_MEUR,2024,301728.3
B-E,CLV15_MEUR,2025,302619.3
B-E,CP_MEUR,1975,NA
B-E,CP_MEUR,1976,NA
B-E,CP_MEUR,1977,NA
B-E,CP_MEUR,1978,NA
B-E,CP_MEUR,1979,NA
B-E,CP_MEUR,1980,NA
B-E,CP_MEUR,1981,NA
B-E,CP_MEUR,1982,NA
B-E,CP_MEUR,1983,NA
B-E,CP_MEUR,1984,NA
B-E,CP_MEUR,1985,NA
B-E,CP_MEUR,1986,NA
B-E,CP_MEUR,1987,NA
B-E,CP_MEUR,1988,NA
B-E,CP_MEUR,1989,NA
B-E,CP_MEUR,1990,NA
B-E,CP_MEUR,1991,NA
B-E,CP_MEUR,1992,NA
B-E,CP_MEUR,1993,NA
B-E,CP_MEUR,1994,NA
B-E,CP_MEUR,1995,193565.9
B-E,CP_MEUR,1996,218650.3
B-E,CP_MEUR,1997,229653.1
B-E,CP_MEUR,1998,236709
B-E,CP_MEUR,1999,238294.3
B-E,CP_MEUR,2000,246194.3
B-E,CP_MEUR,2001,252455.7
B-E,CP_MEUR,2002,257286.7
B-E,CP_MEUR,2003,254749.9
B-E,CP_MEUR,2004,261411.5
B-E,CP_MEUR,2005,264148.6
B-E,CP_MEUR,2006,276081.8
B-E,CP_MEUR,2007,293101.7
B-E,CP_MEUR,2008,292730
B-E,CP_MEUR,2009,254476.5
B-E,CP_MEUR,2010,265448.2
B-E,CP_MEUR,2011,270502.4
B-E,CP_MEUR,2012,264048.9
B-E,CP_MEUR,2013,263541.9
B-E,CP_MEUR,2014,265877.4
B-E,CP_MEUR,2015,274001.5
B-E,CP_MEUR,2016,287784.7
B-E,CP_MEUR,2017,297225.4
B-E,CP_MEUR,2018,306498.3
B-E,CP_MEUR,2019,309885.1
B-E,CP_MEUR,2020,284141.8
B-E,CP_MEUR,2021,330290.1
B-E,CP_MEUR,2022,362965.3
B-E,CP_MEUR,2023,390458.7
B-E,CP_MEUR,2024,389541.7
B-E,CP_MEUR,2025,396829.9
C,CLV15_MEUR,1975,NA
C,CLV15_MEUR,1976,NA
C,CLV15_MEUR,1977,NA
C,CLV15_MEUR,1978,NA
C,CLV15_MEUR,1979,NA
C,CLV15_MEUR,1980,NA
C,CLV15_MEUR,1981,NA
C,CLV15_MEUR,1982,NA
C,CLV15_MEUR,1983,NA
C,CLV15_MEUR,1984,NA
C,CLV15_MEUR,1985,NA
C,CLV15_MEUR,1986,NA
C,CLV15_MEUR,1987,NA
C,CLV15_MEUR,1988,NA
C,CLV15_MEUR,1989,NA
C,CLV15_MEUR,1990,NA
C,CLV15_MEUR,1991,NA
C,CLV15_MEUR,1992,NA
C,CLV15_MEUR,1993,NA
C,CLV15_MEUR,1994,NA
C,CLV15_MEUR,1995,248265.6
C,CLV15_MEUR,1996,247222.5
C,CLV15_MEUR,1997,249891.8
C,CLV15_MEUR,1998,253441.4
C,CLV15_MEUR,1999,252852.7
C,CLV15_MEUR,2000,260177.6
C,CLV15_MEUR,2001,259475
C,CLV15_MEUR,2002,258422.3
C,CLV15_MEUR,2003,252111.4
C,CLV15_MEUR,2004,255977.1
C,CLV15_MEUR,2005,256611
C,CLV15_MEUR,2006,269057.1
C,CLV15_MEUR,2007,277677.4
C,CLV15_MEUR,2008,268441.9
C,CLV15_MEUR,2009,217690.2
C,CLV15_MEUR,2010,239144.3
C,CLV15_MEUR,2011,243840.8
C,CLV15_MEUR,2012,234170.5
C,CLV15_MEUR,2013,231882.7
C,CLV15_MEUR,2014,231426.5
C,CLV15_MEUR,2015,237222.4
C,CLV15_MEUR,2016,242021.8
C,CLV15_MEUR,2017,250900.2
C,CLV15_MEUR,2018,253478.2
C,CLV15_MEUR,2019,253869.9
C,CLV15_MEUR,2020,219066.2
C,CLV15_MEUR,2021,253297.3
C,CLV15_MEUR,2022,260009.3
C,CLV15_MEUR,2023,257306.7
C,CLV15_MEUR,2024,259570.1
C,CLV15_MEUR,2025,258841.5
C,CP_MEUR,1975,NA
C,CP_MEUR,1976,NA
C,CP_MEUR,1977,NA
C,CP_MEUR,1978,NA
C,CP_MEUR,1979,NA
C,CP_MEUR,1980,NA
C,CP_MEUR,1981,NA
C,CP_MEUR,1982,NA
C,CP_MEUR,1983,NA
C,CP_MEUR,1984,NA
C,CP_MEUR,1985,NA
C,CP_MEUR,1986,NA
C,CP_MEUR,1987,NA
C,CP_MEUR,1988,NA
C,CP_MEUR,1989,NA
C,CP_MEUR,1990,NA
C,CP_MEUR,1991,NA
C,CP_MEUR,1992,NA
C,CP_MEUR,1993,NA
C,CP_MEUR,1994,NA
C,CP_MEUR,1995,172737.2
C,CP_MEUR,1996,195143.8
C,CP_MEUR,1997,204723.3
C,CP_MEUR,1998,210784.6
C,CP_MEUR,1999,211684.1
C,CP_MEUR,2000,219982.9
C,CP_MEUR,2001,225044.5
C,CP_MEUR,2002,228127.8
C,CP_MEUR,2003,225779.8
C,CP_MEUR,2004,231337.8
C,CP_MEUR,2005,232700.6
