geo,nace_r2,unit,anno,valore
IT,F,CP_MEUR,1992,NA
IT,F,CP_MEUR,1993,NA
IT,F,CP_MEUR,1994,NA
IT,F,CP_MEUR,1995,42516.4
IT,F,CP_MEUR,1996,48490.1
IT,F,CP_MEUR,1997,49491.4
IT,F,CP_MEUR,1998,48901.8
IT,F,CP_MEUR,1999,50024.6
IT,F,CP_MEUR,2000,53815.3
IT,F,CP_MEUR,2001,59583.7
IT,F,CP_MEUR,2002,64146.1
IT,F,CP_MEUR,2003,69102
IT,F,CP_MEUR,2004,74592.3
IT,F,CP_MEUR,2005,79023.4
IT,F,CP_MEUR,2006,82747.9
IT,F,CP_MEUR,2007,86465.4
IT,F,CP_MEUR,2008,88805.8
IT,F,CP_MEUR,2009,84270.4
IT,F,CP_MEUR,2010,80291.7
IT,F,CP_MEUR,2011,81533.5
IT,F,CP_MEUR,2012,75509.6
IT,F,CP_MEUR,2013,70440.3
IT,F,CP_MEUR,2014,64357.2
IT,F,CP_MEUR,2015,63469.7
IT,F,CP_MEUR,2016,64483.8
IT,F,CP_MEUR,2017,65500.3
IT,F,CP_MEUR,2018,66588.9
IT,F,CP_MEUR,2019,69190.8
IT,F,CP_MEUR,2020,65962.9
IT,F,CP_MEUR,2021,85329.4
IT,F,CP_MEUR,2022,102168.9
IT,F,CP_MEUR,2023,116675.7
IT,F,CP_MEUR,2024,110868.6
IT,F,CP_MEUR,2025,114397.3
IT,G-I,CLV15_MEUR,1975,NA
IT,G-I,CLV15_MEUR,1976,NA
IT,G-I,CLV15_MEUR,1977,NA
IT,G-I,CLV15_MEUR,1978,NA
IT,G-I,CLV15_MEUR,1979,NA
IT,G-I,CLV15_MEUR,1980,NA
IT,G-I,CLV15_MEUR,1981,NA
IT,G-I,CLV15_MEUR,1982,NA
IT,G-I,CLV15_MEUR,1983,NA
IT,G-I,CLV15_MEUR,1984,NA
IT,G-I,CLV15_MEUR,1985,NA
IT,G-I,CLV15_MEUR,1986,NA
IT,G-I,CLV15_MEUR,1987,NA
IT,G-I,CLV15_MEUR,1988,NA
IT,G-I,CLV15_MEUR,1989,NA
IT,G-I,CLV15_MEUR,1990,NA
IT,G-I,CLV15_MEUR,1991,NA
IT,G-I,CLV15_MEUR,1992,NA
IT,G-I,CLV15_MEUR,1993,NA
IT,G-I,CLV15_MEUR,1994,NA
IT,G-I,CLV15_MEUR,1995,234033.9
IT,G-I,CLV15_MEUR,1996,238211.3
IT,G-I,CLV15_MEUR,1997,245965
IT,G-I,CLV15_MEUR,1998,255037.9
IT,G-I,CLV15_MEUR,1999,259444.6
IT,G-I,CLV15_MEUR,2000,274071.2
IT,G-I,CLV15_MEUR,2001,280099.9
IT,G-I,CLV15_MEUR,2002,275561.6
IT,G-I,CLV15_MEUR,2003,275692.3
IT,G-I,CLV15_MEUR,2004,282194.8
IT,G-I,CLV15_MEUR,2005,290451.4
IT,G-I,CLV15_MEUR,2006,294113.7
IT,G-I,CLV15_MEUR,2007,301326.5
IT,G-I,CLV15_MEUR,2008,298578.3
IT,G-I,CLV15_MEUR,2009,281317.5
IT,G-I,CLV15_MEUR,2010,289995.5
IT,G-I,CLV15_MEUR,2011,296949.7
IT,G-I,CLV15_MEUR,2012,292259
IT,G-I,CLV15_MEUR,2013,289630.5
IT,G-I,CLV15_MEUR,2014,295515
IT,G-I,CLV15_MEUR,2015,301594.3
IT,G-I,CLV15_MEUR,2016,309248.7
IT,G-I,CLV15_MEUR,2017,319853.7
IT,G-I,CLV15_MEUR,2018,323663.8
IT,G-I,CLV15_MEUR,2019,332688.3
IT,G-I,CLV15_MEUR,2020,276168.6
IT,G-I,CLV15_MEUR,2021,317505.4
IT,G-I,CLV15_MEUR,2022,344719.8
IT,G-I,CLV15_MEUR,2023,340723.5
IT,G-I,CLV15_MEUR,2024,339972.3
IT,G-I,CLV15_MEUR,2025,343497.7
IT,G-I,CLV_PCH_PRE,1975,NA
IT,G-I,CLV_PCH_PRE,1976,NA
IT,G-I,CLV_PCH_PRE,1977,NA
IT,G-I,CLV_PCH_PRE,1978,NA
IT,G-I,CLV_PCH_PRE,1979,NA
IT,G-I,CLV_PCH_PRE,1980,NA
IT,G-I,CLV_PCH_PRE,1981,NA
IT,G-I,CLV_PCH_PRE,1982,NA
IT,G-I,CLV_PCH_PRE,1983,NA
IT,G-I,CLV_PCH_PRE,1984,NA
IT,G-I,CLV_PCH_PRE,1985,NA
IT,G-I,CLV_PCH_PRE,1986,NA
IT,G-I,CLV_PCH_PRE,1987,NA
IT,G-I,CLV_PCH_PRE,1988,NA
IT,G-I,CLV_PCH_PRE,1989,NA
IT,G-I,CLV_PCH_PRE,1990,NA
IT,G-I,CLV_PCH_PRE,1991,NA
IT,G-I,CLV_PCH_PRE,1992,NA
IT,G-I,CLV_PCH_PRE,1993,NA
IT,G-I,CLV_PCH_PRE,1994,NA
IT,G-I,CLV_PCH_PRE,1995,NA
IT,G-I,CLV_PCH_PRE,1996,1.8
IT,G-I,CLV_PCH_PRE,1997,3.3
IT,G-I,CLV_PCH_PRE,1998,3.7
IT,G-I,CLV_PCH_PRE,1999,1.7
IT,G-I,CLV_PCH_PRE,2000,5.6
IT,G-I,CLV_PCH_PRE,2001,2.2
IT,G-I,CLV_PCH_PRE,2002,-1.6
IT,G-I,CLV_PCH_PRE,2003,0
IT,G-I,CLV_PCH_PRE,2004,2.4
IT,G-I,CLV_PCH_PRE,2005,2.9
IT,G-I,CLV_PCH_PRE,2006,1.3
IT,G-I,CLV_PCH_PRE,2007,2.5
IT,G-I,CLV_PCH_PRE,2008,-0.9
IT,G-I,CLV_PCH_PRE,2009,-5.8
IT,G-I,CLV_PCH_PRE,2010,3.1
IT,G-I,CLV_PCH_PRE,2011,2.4
IT,G-I,CLV_PCH_PRE,2012,-1.6
IT,G-I,CLV_PCH_PRE,2013,-0.9
IT,G-I,CLV_PCH_PRE,2014,2
IT,G-I,CLV_PCH_PRE,2015,2.1
IT,G-I,CLV_PCH_PRE,2016,2.5
IT,G-I,CLV_PCH_PRE,2017,3.4
IT,G-I,CLV_PCH_PRE,2018,1.2
IT,G-I,CLV_PCH_PRE,2019,2.8
IT,G-I,CLV_PCH_PRE,2020,-17
IT,G-I,CLV_PCH_PRE,2021,15
IT,G-I,CLV_PCH_PRE,2022,8.6
IT,G-I,CLV_PCH_PRE,2023,-1.2
IT,G-I,CLV_PCH_PRE,2024,-0.2
IT,G-I,CLV_PCH_PRE,2025,1
IT,G-I,CP_MEUR,1975,NA
IT,G-I,CP_MEUR,1976,NA
IT,G-I,CP_MEUR,1977,NA
IT,G-I,CP_MEUR,1978,NA
IT,G-I,CP_MEUR,1979,NA
IT,G-I,CP_MEUR,1980,NA
IT,G-I,CP_MEUR,1981,NA
IT,G-I,CP_MEUR,1982,NA
IT,G-I,CP_MEUR,1983,NA
IT,G-I,CP_MEUR,1984,NA
IT,G-I,CP_MEUR,1985,NA
IT,G-I,CP_MEUR,1986,NA
IT,G-I,CP_MEUR,1987,NA
IT,G-I,CP_MEUR,1988,NA
IT,G-I,CP_MEUR,1989,NA
IT,G-I,CP_MEUR,1990,NA
IT,G-I,CP_MEUR,1991,NA
IT,G-I,CP_MEUR,1992,NA
IT,G-I,CP_MEUR,1993,NA
IT,G-I,CP_MEUR,1994,NA
IT,G-I,CP_MEUR,1995,179233.7
IT,G-I,CP_MEUR,1996,203943.1
IT,G-I,CP_MEUR,1997,213669.5
IT,G-I,CP_MEUR,1998,221577.6
IT,G-I,CP_MEUR,1999,225879.4
IT,G-I,CP_MEUR,2000,240294.1
IT,G-I,CP_MEUR,2001,254360.7
IT,G-I,CP_MEUR,2002,256914.4
IT,G-I,CP_MEUR,2003,260793.8
IT,G-I,CP_MEUR,2004,269864.5
IT,G-I,CP_MEUR,2005,275104.4
IT,G-I,CP_MEUR,2006,280815.4
IT,G-I,CP_MEUR,2007,292019.3
IT,G-I,CP_MEUR,2008,295409.1
IT,G-I,CP_MEUR,2009,285367.9
IT,G-I,CP_MEUR,2010,290337.9
IT,G-I,CP_MEUR,2011,298299.9
IT,G-I,CP_MEUR,2012,291425.8
IT,G-I,CP_MEUR,2013,287856.7
IT,G-I,CP_MEUR,2014,293362.8
IT,G-I,CP_MEUR,2015,301594.3
IT,G-I,CP_MEUR,2016,313994.7
IT,G-I,CP_MEUR,2017,326728.8
IT,G-I,CP_MEUR,2018,332637.4
IT,G-I,CP_MEUR,2019,343833.5
IT,G-I,CP_MEUR,2020,284233.9
IT,G-I,CP_MEUR,2021,327399.5
IT,G-I,CP_MEUR,2022,372170.1
IT,G-I,CP_MEUR,2023,396451.6
IT,G-I,CP_MEUR,2024,405711.8
IT,G-I,CP_MEUR,2025,415925.9
IT,TOTAL,CLV15_MEUR,1975,NA
IT,TOTAL,CLV15_MEUR,1976,NA
IT,TOTAL,CLV15_MEUR,1977,NA
IT,TOTAL,CLV15_MEUR,1978,NA
IT,TOTAL,CLV15_MEUR,1979,NA
IT,TOTAL,CLV15_MEUR,1980,NA
IT,TOTAL,CLV15_MEUR,1981,NA
IT,TOTAL,CLV15_MEUR,1982,NA
IT,TOTAL,CLV15_MEUR,1983,NA
IT,TOTAL,CLV15_MEUR,1984,NA
IT,TOTAL,CLV15_MEUR,1985,NA
IT,TOTAL,CLV15_MEUR,1986,NA
IT,TOTAL,CLV15_MEUR,1987,NA
IT,TOTAL,CLV15_MEUR,1988,NA
IT,TOTAL,CLV15_MEUR,1989,NA
IT,TOTAL,CLV15_MEUR,1990,NA
IT,TOTAL,CLV15_MEUR,1991,NA
IT,TOTAL,CLV15_MEUR,1992,NA
IT,TOTAL,CLV15_MEUR,1993,NA
IT,TOTAL,CLV15_MEUR,1994,NA
IT,TOTAL,CLV15_MEUR,1995,1328497
IT,TOTAL,CLV15_MEUR,1996,1346640
IT,TOTAL,CLV15_MEUR,1997,1368860.2
IT,TOTAL,CLV15_MEUR,1998,1391327.1
IT,TOTAL,CLV15_MEUR,1999,1413451.4
IT,TOTAL,CLV15_MEUR,2000,1468369.6
IT,TOTAL,CLV15_MEUR,2001,1496528.5
IT,TOTAL,CLV15_MEUR,2002,1502174.5
IT,TOTAL,CLV15_MEUR,2003,1502784.7
IT,TOTAL,CLV15_MEUR,2004,1527678.6
IT,TOTAL,CLV15_MEUR,2005,1539666.4
IT,TOTAL,CLV15_MEUR,2006,1569461.5
IT,TOTAL,CLV15_MEUR,2007,1594465.3
IT,TOTAL,CLV15_MEUR,2008,1581307.6
IT,TOTAL,CLV15_MEUR,2009,1493875.1
IT,TOTAL,CLV15_MEUR,2010,1520876.9
IT,TOTAL,CLV15_MEUR,2011,1532774.8
IT,TOTAL,CLV15_MEUR,2012,1489492.4
IT,TOTAL,CLV15_MEUR,2013,1467058.7
IT,TOTAL,CLV15_MEUR,2014,1466038.3
IT,TOTAL,CLV15_MEUR,2015,1479703.7
IT,TOTAL,CLV15_MEUR,2016,1499932.2
IT,TOTAL,CLV15_MEUR,2017,1527570.2
IT,TOTAL,CLV15_MEUR,2018,1542715.8
IT,TOTAL,CLV15_MEUR,2019,1553556.2
IT,TOTAL,CLV15_MEUR,2020,1424636.7
IT,TOTAL,CLV15_MEUR,2021,1552357.9
IT,TOTAL,CLV15_MEUR,2022,1629040
IT,TOTAL,CLV15_MEUR,2023,1644164.5
IT,TOTAL,CLV15_MEUR,2024,1652783.6
IT,TOTAL,CLV15_MEUR,2025,1659495.1
IT,TOTAL,CLV_PCH_PRE,1975,NA
IT,TOTAL,CLV_PCH_PRE,1976,NA
IT,TOTAL,CLV_PCH_PRE,1977,NA
IT,TOTAL,CLV_PCH_PRE,1978,NA
IT,TOTAL,CLV_PCH_PRE,1979,NA
IT,TOTAL,CLV_PCH_PRE,1980,NA
IT,TOTAL,CLV_PCH_PRE,1981,NA
IT,TOTAL,CLV_PCH_PRE,1982,NA
IT,TOTAL,CLV_PCH_PRE,1983,NA
IT,TOTAL,CLV_PCH_PRE,1984,NA
IT,TOTAL,CLV_PCH_PRE,1985,NA
IT,TOTAL,CLV_PCH_PRE,1986,NA
IT,TOTAL,CLV_PCH_PRE,1987,NA
IT,TOTAL,CLV_PCH_PRE,1988,NA
IT,TOTAL,CLV_PCH_PRE,1989,NA
IT,TOTAL,CLV_PCH_PRE,1990,NA
IT,TOTAL,CLV_PCH_PRE,1991,NA
IT,TOTAL,CLV_PCH_PRE,1992,NA
IT,TOTAL,CLV_PCH_PRE,1993,NA
IT,TOTAL,CLV_PCH_PRE,1994,NA
IT,TOTAL,CLV_PCH_PRE,1995,NA
IT,TOTAL,CLV_PCH_PRE,1996,1.4
IT,TOTAL,CLV_PCH_PRE,1997,1.7
IT,TOTAL,CLV_PCH_PRE,1998,1.6
IT,TOTAL,CLV_PCH_PRE,1999,1.6
IT,TOTAL,CLV_PCH_PRE,2000,3.9
IT,TOTAL,CLV_PCH_PRE,2001,1.9
IT,TOTAL,CLV_PCH_PRE,2002,0.4
IT,TOTAL,CLV_PCH_PRE,2003,0
IT,TOTAL,CLV_PCH_PRE,2004,1.7
IT,TOTAL,CLV_PCH_PRE,2005,0.8
IT,TOTAL,CLV_PCH_PRE,2006,1.9
IT,TOTAL,CLV_PCH_PRE,2007,1.6
IT,TOTAL,CLV_PCH_PRE,2008,-0.8
IT,TOTAL,CLV_PCH_PRE,2009,-5.5
IT,TOTAL,CLV_PCH_PRE,2010,1.8
IT,TOTAL,CLV_PCH_PRE,2011,0.8
IT,TOTAL,CLV_PCH_PRE,2012,-2.8
IT,TOTAL,CLV_PCH_PRE,2013,-1.5
IT,TOTAL,CLV_PCH_PRE,2014,-0.1
IT,TOTAL,CLV_PCH_PRE,2015,0.9
IT,TOTAL,CLV_PCH_PRE,2016,1.4
IT,TOTAL,CLV_PCH_PRE,2017,1.8
IT,TOTAL,CLV_PCH_PRE,2018,1
IT,TOTAL,CLV_PCH_PRE,2019,0.7
IT,TOTAL,CLV_PCH_PRE,2020,-8.3
IT,TOTAL,CLV_PCH_PRE,2021,9
IT,TOTAL,CLV_PCH_PRE,2022,4.9
IT,TOTAL,CLV_PCH_PRE,2023,0.9
IT,TOTAL,CLV_PCH_PRE,2024,0.5
IT,TOTAL,CLV_PCH_PRE,2025,0.4
IT,TOTAL,CP_MEUR,1975,NA
IT,TOTAL,CP_MEUR,1976,NA
IT,TOTAL,CP_MEUR,1977,NA
IT,TOTAL,CP_MEUR,1978,NA
IT,TOTAL,CP_MEUR,1979,NA
IT,TOTAL,CP_MEUR,1980,NA
IT,TOTAL,CP_MEUR,1981,NA
IT,TOTAL,CP_MEUR,1982,NA
IT,TOTAL,CP_MEUR,1983,NA
IT,TOTAL,CP_MEUR,1984,NA
IT,TOTAL,CP_MEUR,1985,NA
IT,TOTAL,CP_MEUR,1986,NA
IT,TOTAL,CP_MEUR,1987,NA
IT,TOTAL,CP_MEUR,1988,NA
IT,TOTAL,CP_MEUR,1989,NA
IT,TOTAL,CP_MEUR,1990,NA
IT,TOTAL,CP_MEUR,1991,NA
IT,TOTAL,CP_MEUR,1992,NA
IT,TOTAL,CP_MEUR,1993,NA
IT,TOTAL,CP_MEUR,1994,NA
IT,TOTAL,CP_MEUR,1995,813800.6
IT,TOTAL,CP_MEUR,1996,938526.3
IT,TOTAL,CP_MEUR,1997,990807.8
IT,TOTAL,CP_MEUR,1998,1020005.8
IT,TOTAL,CP_MEUR,1999,1054253.7
IT,TOTAL,CP_MEUR,2000,1115546.2
IT,TOTAL,CP_MEUR,2001,1178148.1
IT,TOTAL,CP_MEUR,2002,1220342.3
IT,TOTAL,CP_MEUR,2003,1264275
IT,TOTAL,CP_MEUR,2004,1312780.2
IT,TOTAL,CP_MEUR,2005,1348360.1
IT,TOTAL,CP_MEUR,2006,1394329.2
IT,TOTAL,CP_MEUR,2007,1453436.5
IT,TOTAL,CP_MEUR,2008,1479747.8
IT,TOTAL,CP_MEUR,2009,1425773.8
IT,TOTAL,CP_MEUR,2010,1449486.7
IT,TOTAL,CP_MEUR,2011,1480015.2
IT,TOTAL,CP_MEUR,2012,1455350.5
IT,TOTAL,CP_MEUR,2013,1445573.7
IT,TOTAL,CP_MEUR,2014,1453767.7
IT,TOTAL,CP_MEUR,2015,1479703.7
IT,TOTAL,CP_MEUR,2016,1515428.7
IT,TOTAL,CP_MEUR,2017,1552004
IT,TOTAL,CP_MEUR,2018,1582453.4
IT,TOTAL,CP_MEUR,2019,1604269.8
IT,TOTAL,CP_MEUR,2020,1496321.9
IT,TOTAL,CP_MEUR,2021,1644016.4
IT,TOTAL,CP_MEUR,2022,1793606.6
IT,TOTAL,CP_MEUR,2023,1924940.4
IT,TOTAL,CP_MEUR,2024,1968743.2
IT,TOTAL,CP_MEUR,2025,2014632.8
