"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Voti"
"VENETO",5,"VERONA","VERONA",420,"LAVAGNO","RIZZO","MARCO",50
"VENETO",5,"VERONA","VERONA",420,"LAVAGNO","BUI","FABIO",24
"VENETO",5,"VERONA","VERONA",430,"LAZISE","STEFANI","ALBERTO",1912
"VENETO",5,"VERONA","VERONA",430,"LAZISE","MANILDO","GIOVANNI",473
"VENETO",5,"VERONA","VERONA",430,"LAZISE","SZUMSKI","RICCARDO",59
"VENETO",5,"VERONA","VERONA",430,"LAZISE","RIZZO","MARCO",26
"VENETO",5,"VERONA","VERONA",430,"LAZISE","BUI","FABIO",4
"VENETO",5,"VERONA","VERONA",440,"LEGNAGO","STEFANI","ALBERTO",6086
"VENETO",5,"VERONA","VERONA",440,"LEGNAGO","MANILDO","GIOVANNI",2271
"VENETO",5,"VERONA","VERONA",440,"LEGNAGO","SZUMSKI","RICCARDO",212
"VENETO",5,"VERONA","VERONA",440,"LEGNAGO","RIZZO","MARCO",136
"VENETO",5,"VERONA","VERONA",440,"LEGNAGO","BUI","FABIO",38
"VENETO",5,"VERONA","VERONA",450,"MALCESINE","STEFANI","ALBERTO",694
"VENETO",5,"VERONA","VERONA",450,"MALCESINE","MANILDO","GIOVANNI",244
"VENETO",5,"VERONA","VERONA",450,"MALCESINE","SZUMSKI","RICCARDO",22
"VENETO",5,"VERONA","VERONA",450,"MALCESINE","RIZZO","MARCO",20
"VENETO",5,"VERONA","VERONA",450,"MALCESINE","BUI","FABIO",3
"VENETO",5,"VERONA","VERONA",460,"MARANO DI VALPOLICELLA","STEFANI","ALBERTO",927
"VENETO",5,"VERONA","VERONA",460,"MARANO DI VALPOLICELLA","MANILDO","GIOVANNI",376
"VENETO",5,"VERONA","VERONA",460,"MARANO DI VALPOLICELLA","SZUMSKI","RICCARDO",39
"VENETO",5,"VERONA","VERONA",460,"MARANO DI VALPOLICELLA","RIZZO","MARCO",11
"VENETO",5,"VERONA","VERONA",460,"MARANO DI VALPOLICELLA","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",470,"MEZZANE DI SOTTO","STEFANI","ALBERTO",722
"VENETO",5,"VERONA","VERONA",470,"MEZZANE DI SOTTO","MANILDO","GIOVANNI",322
"VENETO",5,"VERONA","VERONA",470,"MEZZANE DI SOTTO","SZUMSKI","RICCARDO",49
"VENETO",5,"VERONA","VERONA",470,"MEZZANE DI SOTTO","RIZZO","MARCO",17
"VENETO",5,"VERONA","VERONA",470,"MEZZANE DI SOTTO","BUI","FABIO",10
"VENETO",5,"VERONA","VERONA",480,"MINERBE","STEFANI","ALBERTO",1416
"VENETO",5,"VERONA","VERONA",480,"MINERBE","MANILDO","GIOVANNI",249
"VENETO",5,"VERONA","VERONA",480,"MINERBE","SZUMSKI","RICCARDO",27
"VENETO",5,"VERONA","VERONA",480,"MINERBE","RIZZO","MARCO",18
"VENETO",5,"VERONA","VERONA",480,"MINERBE","BUI","FABIO",6
"VENETO",5,"VERONA","VERONA",490,"MONTECCHIA DI CROSARA","STEFANI","ALBERTO",1552
"VENETO",5,"VERONA","VERONA",490,"MONTECCHIA DI CROSARA","MANILDO","GIOVANNI",212
"VENETO",5,"VERONA","VERONA",490,"MONTECCHIA DI CROSARA","SZUMSKI","RICCARDO",34
"VENETO",5,"VERONA","VERONA",490,"MONTECCHIA DI CROSARA","RIZZO","MARCO",19
"VENETO",5,"VERONA","VERONA",490,"MONTECCHIA DI CROSARA","BUI","FABIO",10
"VENETO",5,"VERONA","VERONA",500,"MONTEFORTE D'ALPONE","STEFANI","ALBERTO",2466
"VENETO",5,"VERONA","VERONA",500,"MONTEFORTE D'ALPONE","MANILDO","GIOVANNI",627
"VENETO",5,"VERONA","VERONA",500,"MONTEFORTE D'ALPONE","SZUMSKI","RICCARDO",95
"VENETO",5,"VERONA","VERONA",500,"MONTEFORTE D'ALPONE","RIZZO","MARCO",38
"VENETO",5,"VERONA","VERONA",500,"MONTEFORTE D'ALPONE","BUI","FABIO",13
"VENETO",5,"VERONA","VERONA",510,"MOZZECANE","STEFANI","ALBERTO",2277
"VENETO",5,"VERONA","VERONA",510,"MOZZECANE","MANILDO","GIOVANNI",609
"VENETO",5,"VERONA","VERONA",510,"MOZZECANE","SZUMSKI","RICCARDO",47
"VENETO",5,"VERONA","VERONA",510,"MOZZECANE","RIZZO","MARCO",39
"VENETO",5,"VERONA","VERONA",510,"MOZZECANE","BUI","FABIO",9
"VENETO",5,"VERONA","VERONA",520,"NEGRAR DI VALPOLICELLA","STEFANI","ALBERTO",4475
"VENETO",5,"VERONA","VERONA",520,"NEGRAR DI VALPOLICELLA","MANILDO","GIOVANNI",1888
"VENETO",5,"VERONA","VERONA",520,"NEGRAR DI VALPOLICELLA","SZUMSKI","RICCARDO",238
"VENETO",5,"VERONA","VERONA",520,"NEGRAR DI VALPOLICELLA","RIZZO","MARCO",70
"VENETO",5,"VERONA","VERONA",520,"NEGRAR DI VALPOLICELLA","BUI","FABIO",12
"VENETO",5,"VERONA","VERONA",530,"NOGARA","STEFANI","ALBERTO",1906
"VENETO",5,"VERONA","VERONA",530,"NOGARA","MANILDO","GIOVANNI",551
"VENETO",5,"VERONA","VERONA",530,"NOGARA","SZUMSKI","RICCARDO",70
"VENETO",5,"VERONA","VERONA",530,"NOGARA","RIZZO","MARCO",33
"VENETO",5,"VERONA","VERONA",530,"NOGARA","BUI","FABIO",13
"VENETO",5,"VERONA","VERONA",540,"NOGAROLE ROCCA","STEFANI","ALBERTO",818
"VENETO",5,"VERONA","VERONA",540,"NOGAROLE ROCCA","MANILDO","GIOVANNI",210
"VENETO",5,"VERONA","VERONA",540,"NOGAROLE ROCCA","SZUMSKI","RICCARDO",33
"VENETO",5,"VERONA","VERONA",540,"NOGAROLE ROCCA","RIZZO","MARCO",22
"VENETO",5,"VERONA","VERONA",540,"NOGAROLE ROCCA","BUI","FABIO",5
"VENETO",5,"VERONA","VERONA",550,"OPPEANO","STEFANI","ALBERTO",2662
"VENETO",5,"VERONA","VERONA",550,"OPPEANO","MANILDO","GIOVANNI",448
"VENETO",5,"VERONA","VERONA",550,"OPPEANO","SZUMSKI","RICCARDO",106
"VENETO",5,"VERONA","VERONA",550,"OPPEANO","RIZZO","MARCO",36
"VENETO",5,"VERONA","VERONA",550,"OPPEANO","BUI","FABIO",6
"VENETO",5,"VERONA","VERONA",551,"PALU'","STEFANI","ALBERTO",353
"VENETO",5,"VERONA","VERONA",551,"PALU'","MANILDO","GIOVANNI",70
"VENETO",5,"VERONA","VERONA",551,"PALU'","SZUMSKI","RICCARDO",12
"VENETO",5,"VERONA","VERONA",551,"PALU'","RIZZO","MARCO",8
"VENETO",5,"VERONA","VERONA",551,"PALU'","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",560,"PASTRENGO","STEFANI","ALBERTO",750
"VENETO",5,"VERONA","VERONA",560,"PASTRENGO","MANILDO","GIOVANNI",243
"VENETO",5,"VERONA","VERONA",560,"PASTRENGO","SZUMSKI","RICCARDO",25
"VENETO",5,"VERONA","VERONA",560,"PASTRENGO","RIZZO","MARCO",6
"VENETO",5,"VERONA","VERONA",560,"PASTRENGO","BUI","FABIO",1
"VENETO",5,"VERONA","VERONA",570,"PESCANTINA","STEFANI","ALBERTO",4595
"VENETO",5,"VERONA","VERONA",570,"PESCANTINA","MANILDO","GIOVANNI",1584
"VENETO",5,"VERONA","VERONA",570,"PESCANTINA","SZUMSKI","RICCARDO",208
"VENETO",5,"VERONA","VERONA",570,"PESCANTINA","RIZZO","MARCO",57
"VENETO",5,"VERONA","VERONA",570,"PESCANTINA","BUI","FABIO",22
"VENETO",5,"VERONA","VERONA",580,"PESCHIERA DEL GARDA","STEFANI","ALBERTO",2773
"VENETO",5,"VERONA","VERONA",580,"PESCHIERA DEL GARDA","MANILDO","GIOVANNI",796
"VENETO",5,"VERONA","VERONA",580,"PESCHIERA DEL GARDA","SZUMSKI","RICCARDO",76
"VENETO",5,"VERONA","VERONA",580,"PESCHIERA DEL GARDA","RIZZO","MARCO",51
"VENETO",5,"VERONA","VERONA",580,"PESCHIERA DEL GARDA","BUI","FABIO",10
"VENETO",5,"VERONA","VERONA",590,"POVEGLIANO VERONESE","STEFANI","ALBERTO",1769
"VENETO",5,"VERONA","VERONA",590,"POVEGLIANO VERONESE","MANILDO","GIOVANNI",837
"VENETO",5,"VERONA","VERONA",590,"POVEGLIANO VERONESE","SZUMSKI","RICCARDO",56
"VENETO",5,"VERONA","VERONA",590,"POVEGLIANO VERONESE","RIZZO","MARCO",26
"VENETO",5,"VERONA","VERONA",590,"POVEGLIANO VERONESE","BUI","FABIO",6
"VENETO",5,"VERONA","VERONA",600,"PRESSANA","STEFANI","ALBERTO",732
"VENETO",5,"VERONA","VERONA",600,"PRESSANA","MANILDO","GIOVANNI",142
"VENETO",5,"VERONA","VERONA",600,"PRESSANA","SZUMSKI","RICCARDO",37
"VENETO",5,"VERONA","VERONA",600,"PRESSANA","RIZZO","MARCO",14
"VENETO",5,"VERONA","VERONA",600,"PRESSANA","BUI","FABIO",4
"VENETO",5,"VERONA","VERONA",610,"RIVOLI VERONESE","STEFANI","ALBERTO",625
"VENETO",5,"VERONA","VERONA",610,"RIVOLI VERONESE","MANILDO","GIOVANNI",162
"VENETO",5,"VERONA","VERONA",610,"RIVOLI VERONESE","SZUMSKI","RICCARDO",29
"VENETO",5,"VERONA","VERONA",610,"RIVOLI VERONESE","RIZZO","MARCO",9
"VENETO",5,"VERONA","VERONA",610,"RIVOLI VERONESE","BUI","FABIO",5
"VENETO",5,"VERONA","VERONA",620,"RONCA'","STEFANI","ALBERTO",1182
"VENETO",5,"VERONA","VERONA",620,"RONCA'","MANILDO","GIOVANNI",256
"VENETO",5,"VERONA","VERONA",620,"RONCA'","SZUMSKI","RICCARDO",56
"VENETO",5,"VERONA","VERONA",620,"RONCA'","RIZZO","MARCO",8
"VENETO",5,"VERONA","VERONA",620,"RONCA'","BUI","FABIO",5
"VENETO",5,"VERONA","VERONA",630,"RONCO ALL'ADIGE","STEFANI","ALBERTO",1582
"VENETO",5,"VERONA","VERONA",630,"RONCO ALL'ADIGE","MANILDO","GIOVANNI",314
"VENETO",5,"VERONA","VERONA",630,"RONCO ALL'ADIGE","SZUMSKI","RICCARDO",40
"VENETO",5,"VERONA","VERONA",630,"RONCO ALL'ADIGE","RIZZO","MARCO",22
"VENETO",5,"VERONA","VERONA",630,"RONCO ALL'ADIGE","BUI","FABIO",9
"VENETO",5,"VERONA","VERONA",640,"ROVERCHIARA","STEFANI","ALBERTO",753
"VENETO",5,"VERONA","VERONA",640,"ROVERCHIARA","MANILDO","GIOVANNI",119
"VENETO",5,"VERONA","VERONA",640,"ROVERCHIARA","SZUMSKI","RICCARDO",20
"VENETO",5,"VERONA","VERONA",640,"ROVERCHIARA","RIZZO","MARCO",14
"VENETO",5,"VERONA","VERONA",640,"ROVERCHIARA","BUI","FABIO",0
"VENETO",5,"VERONA","VERONA",650,"ROVEREDO DI GUA'","STEFANI","ALBERTO",506
"VENETO",5,"VERONA","VERONA",650,"ROVEREDO DI GUA'","MANILDO","GIOVANNI",91
"VENETO",5,"VERONA","VERONA",650,"ROVEREDO DI GUA'","SZUMSKI","RICCARDO",8
"VENETO",5,"VERONA","VERONA",650,"ROVEREDO DI GUA'","RIZZO","MARCO",5
"VENETO",5,"VERONA","VERONA",650,"ROVEREDO DI GUA'","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",660,"ROVERE' VERONESE","STEFANI","ALBERTO",813
"VENETO",5,"VERONA","VERONA",660,"ROVERE' VERONESE","MANILDO","GIOVANNI",108
"VENETO",5,"VERONA","VERONA",660,"ROVERE' VERONESE","SZUMSKI","RICCARDO",32
"VENETO",5,"VERONA","VERONA",660,"ROVERE' VERONESE","RIZZO","MARCO",7
"VENETO",5,"VERONA","VERONA",660,"ROVERE' VERONESE","BUI","FABIO",4
"VENETO",5,"VERONA","VERONA",670,"SALIZZOLE","STEFANI","ALBERTO",1100
"VENETO",5,"VERONA","VERONA",670,"SALIZZOLE","MANILDO","GIOVANNI",110
"VENETO",5,"VERONA","VERONA",670,"SALIZZOLE","SZUMSKI","RICCARDO",84
"VENETO",5,"VERONA","VERONA",670,"SALIZZOLE","RIZZO","MARCO",13
"VENETO",5,"VERONA","VERONA",670,"SALIZZOLE","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",680,"SAN BONIFACIO","STEFANI","ALBERTO",4715
"VENETO",5,"VERONA","VERONA",680,"SAN BONIFACIO","MANILDO","GIOVANNI",1860
"VENETO",5,"VERONA","VERONA",680,"SAN BONIFACIO","SZUMSKI","RICCARDO",209
"VENETO",5,"VERONA","VERONA",680,"SAN BONIFACIO","RIZZO","MARCO",51
"VENETO",5,"VERONA","VERONA",680,"SAN BONIFACIO","BUI","FABIO",28
"VENETO",5,"VERONA","VERONA",690,"SAN GIOVANNI ILARIONE","STEFANI","ALBERTO",1670
"VENETO",5,"VERONA","VERONA",690,"SAN GIOVANNI ILARIONE","MANILDO","GIOVANNI",212
"VENETO",5,"VERONA","VERONA",690,"SAN GIOVANNI ILARIONE","SZUMSKI","RICCARDO",92
"VENETO",5,"VERONA","VERONA",690,"SAN GIOVANNI ILARIONE","RIZZO","MARCO",16
"VENETO",5,"VERONA","VERONA",690,"SAN GIOVANNI ILARIONE","BUI","FABIO",8
"VENETO",5,"VERONA","VERONA",700,"SAN GIOVANNI LUPATOTO","STEFANI","ALBERTO",6713
"VENETO",5,"VERONA","VERONA",700,"SAN GIOVANNI LUPATOTO","MANILDO","GIOVANNI",2283
"VENETO",5,"VERONA","VERONA",700,"SAN GIOVANNI LUPATOTO","SZUMSKI","RICCARDO",218
"VENETO",5,"VERONA","VERONA",700,"SAN GIOVANNI LUPATOTO","RIZZO","MARCO",89
"VENETO",5,"VERONA","VERONA",700,"SAN GIOVANNI LUPATOTO","BUI","FABIO",31
"VENETO",5,"VERONA","VERONA",710,"SANGUINETTO","STEFANI","ALBERTO",1129
"VENETO",5,"VERONA","VERONA",710,"SANGUINETTO","MANILDO","GIOVANNI",172
"VENETO",5,"VERONA","VERONA",710,"SANGUINETTO","SZUMSKI","RICCARDO",51
"VENETO",5,"VERONA","VERONA",710,"SANGUINETTO","RIZZO","MARCO",13
"VENETO",5,"VERONA","VERONA",710,"SANGUINETTO","BUI","FABIO",3
"VENETO",5,"VERONA","VERONA",720,"SAN MARTINO BUON ALBERGO","STEFANI","ALBERTO",3698
"VENETO",5,"VERONA","VERONA",720,"SAN MARTINO BUON ALBERGO","MANILDO","GIOVANNI",1702
"VENETO",5,"VERONA","VERONA",720,"SAN MARTINO BUON ALBERGO","SZUMSKI","RICCARDO",160
"VENETO",5,"VERONA","VERONA",720,"SAN MARTINO BUON ALBERGO","RIZZO","MARCO",57
"VENETO",5,"VERONA","VERONA",720,"SAN MARTINO BUON ALBERGO","BUI","FABIO",40
"VENETO",5,"VERONA","VERONA",730,"SAN MAURO DI SALINE","STEFANI","ALBERTO",254
"VENETO",5,"VERONA","VERONA",730,"SAN MAURO DI SALINE","MANILDO","GIOVANNI",32
"VENETO",5,"VERONA","VERONA",730,"SAN MAURO DI SALINE","RIZZO","MARCO",5
"VENETO",5,"VERONA","VERONA",730,"SAN MAURO DI SALINE","SZUMSKI","RICCARDO",4
"VENETO",5,"VERONA","VERONA",730,"SAN MAURO DI SALINE","BUI","FABIO",1
"VENETO",5,"VERONA","VERONA",740,"SAN PIETRO DI MORUBIO","STEFANI","ALBERTO",834
"VENETO",5,"VERONA","VERONA",740,"SAN PIETRO DI MORUBIO","MANILDO","GIOVANNI",96
"VENETO",5,"VERONA","VERONA",740,"SAN PIETRO DI MORUBIO","SZUMSKI","RICCARDO",30
"VENETO",5,"VERONA","VERONA",740,"SAN PIETRO DI MORUBIO","RIZZO","MARCO",7
"VENETO",5,"VERONA","VERONA",740,"SAN PIETRO DI MORUBIO","BUI","FABIO",4
"VENETO",5,"VERONA","VERONA",750,"SAN PIETRO IN CARIANO","STEFANI","ALBERTO",3498
"VENETO",5,"VERONA","VERONA",750,"SAN PIETRO IN CARIANO","MANILDO","GIOVANNI",1609
"VENETO",5,"VERONA","VERONA",750,"SAN PIETRO IN CARIANO","SZUMSKI","RICCARDO",171
"VENETO",5,"VERONA","VERONA",750,"SAN PIETRO IN CARIANO","RIZZO","MARCO",52
"VENETO",5,"VERONA","VERONA",750,"SAN PIETRO IN CARIANO","BUI","FABIO",21
"VENETO",5,"VERONA","VERONA",760,"SANT'AMBROGIO DI VALPOLICELLA","STEFANI","ALBERTO",2786
"VENETO",5,"VERONA","VERONA",760,"SANT'AMBROGIO DI VALPOLICELLA","MANILDO","GIOVANNI",1106
"VENETO",5,"VERONA","VERONA",760,"SANT'AMBROGIO DI VALPOLICELLA","SZUMSKI","RICCARDO",141
"VENETO",5,"VERONA","VERONA",760,"SANT'AMBROGIO DI VALPOLICELLA","RIZZO","MARCO",46
"VENETO",5,"VERONA","VERONA",760,"SANT'AMBROGIO DI VALPOLICELLA","BUI","FABIO",19
"VENETO",5,"VERONA","VERONA",770,"SANT'ANNA D'ALFAEDO","STEFANI","ALBERTO",881
"VENETO",5,"VERONA","VERONA",770,"SANT'ANNA D'ALFAEDO","MANILDO","GIOVANNI",165
"VENETO",5,"VERONA","VERONA",770,"SANT'ANNA D'ALFAEDO","SZUMSKI","RICCARDO",20
"VENETO",5,"VERONA","VERONA",770,"SANT'ANNA D'ALFAEDO","RIZZO","MARCO",11
"VENETO",5,"VERONA","VERONA",770,"SANT'ANNA D'ALFAEDO","BUI","FABIO",3
"VENETO",5,"VERONA","VERONA",780,"SAN ZENO DI MONTAGNA","STEFANI","ALBERTO",438
"VENETO",5,"VERONA","VERONA",780,"SAN ZENO DI MONTAGNA","MANILDO","GIOVANNI",122
"VENETO",5,"VERONA","VERONA",780,"SAN ZENO DI MONTAGNA","SZUMSKI","RICCARDO",21
"VENETO",5,"VERONA","VERONA",780,"SAN ZENO DI MONTAGNA","RIZZO","MARCO",8
"VENETO",5,"VERONA","VERONA",780,"SAN ZENO DI MONTAGNA","BUI","FABIO",1
"VENETO",5,"VERONA","VERONA",790,"SELVA DI PROGNO","STEFANI","ALBERTO",379
"VENETO",5,"VERONA","VERONA",790,"SELVA DI PROGNO","MANILDO","GIOVANNI",49
"VENETO",5,"VERONA","VERONA",790,"SELVA DI PROGNO","SZUMSKI","RICCARDO",15
"VENETO",5,"VERONA","VERONA",790,"SELVA DI PROGNO","BUI","FABIO",8
"VENETO",5,"VERONA","VERONA",790,"SELVA DI PROGNO","RIZZO","MARCO",2
"VENETO",5,"VERONA","VERONA",800,"SOAVE","STEFANI","ALBERTO",2690
"VENETO",5,"VERONA","VERONA",800,"SOAVE","MANILDO","GIOVANNI",622
"VENETO",5,"VERONA","VERONA",800,"SOAVE","SZUMSKI","RICCARDO",62
"VENETO",5,"VERONA","VERONA",800,"SOAVE","BUI","FABIO",24
"VENETO",5,"VERONA","VERONA",800,"SOAVE","RIZZO","MARCO",18
"VENETO",5,"VERONA","VERONA",810,"SOMMACAMPAGNA","STEFANI","ALBERTO",3984
"VENETO",5,"VERONA","VERONA",810,"SOMMACAMPAGNA","MANILDO","GIOVANNI",1119
"VENETO",5,"VERONA","VERONA",810,"SOMMACAMPAGNA","RIZZO","MARCO",321
"VENETO",5,"VERONA","VERONA",810,"SOMMACAMPAGNA","SZUMSKI","RICCARDO",137
"VENETO",5,"VERONA","VERONA",810,"SOMMACAMPAGNA","BUI","FABIO",34
"VENETO",5,"VERONA","VERONA",820,"SONA","STEFANI","ALBERTO",4626
"VENETO",5,"VERONA","VERONA",820,"SONA","MANILDO","GIOVANNI",1645
"VENETO",5,"VERONA","VERONA",820,"SONA","SZUMSKI","RICCARDO",182
"VENETO",5,"VERONA","VERONA",820,"SONA","RIZZO","MARCO",61
"VENETO",5,"VERONA","VERONA",820,"SONA","BUI","FABIO",23
"VENETO",5,"VERONA","VERONA",830,"SORGA'","STEFANI","ALBERTO",690
"VENETO",5,"VERONA","VERONA",830,"SORGA'","MANILDO","GIOVANNI",206
"VENETO",5,"VERONA","VERONA",830,"SORGA'","SZUMSKI","RICCARDO",19
"VENETO",5,"VERONA","VERONA",830,"SORGA'","RIZZO","MARCO",16
"VENETO",5,"VERONA","VERONA",830,"SORGA'","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",840,"TERRAZZO","STEFANI","ALBERTO",584
"VENETO",5,"VERONA","VERONA",840,"TERRAZZO","MANILDO","GIOVANNI",131
"VENETO",5,"VERONA","VERONA",840,"TERRAZZO","SZUMSKI","RICCARDO",14
"VENETO",5,"VERONA","VERONA",840,"TERRAZZO","RIZZO","MARCO",7
"VENETO",5,"VERONA","VERONA",840,"TERRAZZO","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",850,"TORRI DEL BENACO","STEFANI","ALBERTO",1002
"VENETO",5,"VERONA","VERONA",850,"TORRI DEL BENACO","MANILDO","GIOVANNI",150
"VENETO",5,"VERONA","VERONA",850,"TORRI DEL BENACO","RIZZO","MARCO",22
"VENETO",5,"VERONA","VERONA",850,"TORRI DEL BENACO","SZUMSKI","RICCARDO",19
"VENETO",5,"VERONA","VERONA",850,"TORRI DEL BENACO","BUI","FABIO",3
"VENETO",5,"VERONA","VERONA",860,"TREGNAGO","STEFANI","ALBERTO",1701
"VENETO",5,"VERONA","VERONA",860,"TREGNAGO","MANILDO","GIOVANNI",410
"VENETO",5,"VERONA","VERONA",860,"TREGNAGO","SZUMSKI","RICCARDO",66
"VENETO",5,"VERONA","VERONA",860,"TREGNAGO","BUI","FABIO",8
"VENETO",5,"VERONA","VERONA",860,"TREGNAGO","RIZZO","MARCO",7
"VENETO",5,"VERONA","VERONA",870,"TREVENZUOLO","STEFANI","ALBERTO",670
"VENETO",5,"VERONA","VERONA",870,"TREVENZUOLO","MANILDO","GIOVANNI",115
"VENETO",5,"VERONA","VERONA",870,"TREVENZUOLO","SZUMSKI","RICCARDO",24
"VENETO",5,"VERONA","VERONA",870,"TREVENZUOLO","RIZZO","MARCO",8
"VENETO",5,"VERONA","VERONA",870,"TREVENZUOLO","BUI","FABIO",1
"VENETO",5,"VERONA","VERONA",880,"VALEGGIO SUL MINCIO","STEFANI","ALBERTO",3628
"VENETO",5,"VERONA","VERONA",880,"VALEGGIO SUL MINCIO","MANILDO","GIOVANNI",1264
"VENETO",5,"VERONA","VERONA",880,"VALEGGIO SUL MINCIO","SZUMSKI","RICCARDO",89
"VENETO",5,"VERONA","VERONA",880,"VALEGGIO SUL MINCIO","RIZZO","MARCO",86
"VENETO",5,"VERONA","VERONA",880,"VALEGGIO SUL MINCIO","BUI","FABIO",16
"VENETO",5,"VERONA","VERONA",890,"VELO VERONESE","STEFANI","ALBERTO",324
"VENETO",5,"VERONA","VERONA",890,"VELO VERONESE","MANILDO","GIOVANNI",41
"VENETO",5,"VERONA","VERONA",890,"VELO VERONESE","SZUMSKI","RICCARDO",8
"VENETO",5,"VERONA","VERONA",890,"VELO VERONESE","RIZZO","MARCO",1
"VENETO",5,"VERONA","VERONA",890,"VELO VERONESE","BUI","FABIO",1
"VENETO",5,"VERONA","VERONA",900,"VERONA","STEFANI","ALBERTO",54057
"VENETO",5,"VERONA","VERONA",900,"VERONA","MANILDO","GIOVANNI",34533
"VENETO",5,"VERONA","VERONA",900,"VERONA","SZUMSKI","RICCARDO",2585
"VENETO",5,"VERONA","VERONA",900,"VERONA","RIZZO","MARCO",1392
"VENETO",5,"VERONA","VERONA",900,"VERONA","BUI","FABIO",370
"VENETO",5,"VERONA","VERONA",910,"VERONELLA","STEFANI","ALBERTO",1324
"VENETO",5,"VERONA","VERONA",910,"VERONELLA","MANILDO","GIOVANNI",249
"VENETO",5,"VERONA","VERONA",910,"VERONELLA","SZUMSKI","RICCARDO",51
"VENETO",5,"VERONA","VERONA",910,"VERONELLA","RIZZO","MARCO",21
"VENETO",5,"VERONA","VERONA",910,"VERONELLA","BUI","FABIO",1
"VENETO",5,"VERONA","VERONA",920,"VESTENANOVA","STEFANI","ALBERTO",861
"VENETO",5,"VERONA","VERONA",920,"VESTENANOVA","MANILDO","GIOVANNI",119
"VENETO",5,"VERONA","VERONA",920,"VESTENANOVA","SZUMSKI","RICCARDO",36
"VENETO",5,"VERONA","VERONA",920,"VESTENANOVA","RIZZO","MARCO",8
"VENETO",5,"VERONA","VERONA",920,"VESTENANOVA","BUI","FABIO",2
"VENETO",5,"VERONA","VERONA",930,"VIGASIO","STEFANI","ALBERTO",2476
"VENETO",5,"VERONA","VERONA",930,"VIGASIO","MANILDO","GIOVANNI",799
"VENETO",5,"VERONA","VERONA",930,"VIGASIO","SZUMSKI","RICCARDO",105
"VENETO",5,"VERONA","VERONA",930,"VIGASIO","RIZZO","MARCO",47
"VENETO",5,"VERONA","VERONA",930,"VIGASIO","BUI","FABIO",11
"VENETO",5,"VERONA","VERONA",940,"VILLA BARTOLOMEA","STEFANI","ALBERTO",1492
"VENETO",5,"VERONA","VERONA",940,"VILLA BARTOLOMEA","MANILDO","GIOVANNI",580
"VENETO",5,"VERONA","VERONA",940,"VILLA BARTOLOMEA","SZUMSKI","RICCARDO",56
"VENETO",5,"VERONA","VERONA",940,"VILLA BARTOLOMEA","RIZZO","MARCO",32
"VENETO",5,"VERONA","VERONA",940,"VILLA BARTOLOMEA","BUI","FABIO",11
"VENETO",5,"VERONA","VERONA",950,"VILLAFRANCA DI VERONA","STEFANI","ALBERTO",8537
"VENETO",5,"VERONA","VERONA",950,"VILLAFRANCA DI VERONA","MANILDO","GIOVANNI",3299
"VENETO",5,"VERONA","VERONA",950,"VILLAFRANCA DI VERONA","SZUMSKI","RICCARDO",284
"VENETO",5,"VERONA","VERONA",950,"VILLAFRANCA DI VERONA","RIZZO","MARCO",115
"VENETO",5,"VERONA","VERONA",950,"VILLAFRANCA DI VERONA","BUI","FABIO",36
"VENETO",5,"VERONA","VERONA",960,"ZEVIO","STEFANI","ALBERTO",4632
"VENETO",5,"VERONA","VERONA",960,"ZEVIO","MANILDO","GIOVANNI",1078
"VENETO",5,"VERONA","VERONA",960,"ZEVIO","SZUMSKI","RICCARDO",152
"VENETO",5,"VERONA","VERONA",960,"ZEVIO","RIZZO","MARCO",55
"VENETO",5,"VERONA","VERONA",960,"ZEVIO","BUI","FABIO",17
"VENETO",5,"VERONA","VERONA",970,"ZIMELLA","STEFANI","ALBERTO",1444
"VENETO",5,"VERONA","VERONA",970,"ZIMELLA","MANILDO","GIOVANNI",244
"VENETO",5,"VERONA","VERONA",970,"ZIMELLA","SZUMSKI","RICCARDO",57
"VENETO",5,"VERONA","VERONA",970,"ZIMELLA","RIZZO","MARCO",13
"VENETO",5,"VERONA","VERONA",970,"ZIMELLA","BUI","FABIO",4
"VENETO",5,"VICENZA","VICENZA",10,"AGUGLIARO","STEFANI","ALBERTO",452
"VENETO",5,"VICENZA","VICENZA",10,"AGUGLIARO","MANILDO","GIOVANNI",118
"VENETO",5,"VICENZA","VICENZA",10,"AGUGLIARO","SZUMSKI","RICCARDO",16
"VENETO",5,"VICENZA","VICENZA",10,"AGUGLIARO","RIZZO","MARCO",8
"VENETO",5,"VICENZA","VICENZA",10,"AGUGLIARO","BUI","FABIO",6
"VENETO",5,"VICENZA","VICENZA",20,"ALBETTONE","STEFANI","ALBERTO",688
"VENETO",5,"VICENZA","VICENZA",20,"ALBETTONE","MANILDO","GIOVANNI",129
"VENETO",5,"VICENZA","VICENZA",20,"ALBETTONE","SZUMSKI","RICCARDO",42
"VENETO",5,"VICENZA","VICENZA",20,"ALBETTONE","RIZZO","MARCO",7
"VENETO",5,"VICENZA","VICENZA",20,"ALBETTONE","BUI","FABIO",5
