"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Lista","Voti"
"PUGLIA",16,"TARANTO","TARANTO",90,"LATERZA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",110
"PUGLIA",16,"TARANTO","TARANTO",90,"LATERZA","LOBUONO","LUIGI","LA PUGLIA CON NOI",7
"PUGLIA",16,"TARANTO","TARANTO",90,"LATERZA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",11
"PUGLIA",16,"TARANTO","TARANTO",90,"LATERZA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",9
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",575
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","LOBUONO","LUIGI","LEGA PUGLIA",540
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",196
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",23
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","LOBUONO","LUIGI","LA PUGLIA CON NOI",2
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",627
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DECARO","ANTONIO","DECARO PRESIDENTE",205
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",185
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",84
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",71
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",57
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",8
"PUGLIA",16,"TARANTO","TARANTO",100,"LEPORANO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",7
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",860
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DECARO","ANTONIO","DECARO PRESIDENTE",793
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",213
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",88
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",73
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",37
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",650
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",425
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","LOBUONO","LUIGI","LEGA PUGLIA",303
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",5
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","LOBUONO","LUIGI","LA PUGLIA CON NOI",5
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",23
"PUGLIA",16,"TARANTO","TARANTO",110,"LIZZANO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",4
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",2240
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DECARO","ANTONIO","DECARO PRESIDENTE",1391
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DECARO","ANTONIO","MOVIMENTO 5 STELLE",896
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",660
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",259
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",120
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",2101
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",1851
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","LOBUONO","LUIGI","LEGA PUGLIA",1091
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",368
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","LOBUONO","LUIGI","LA PUGLIA CON NOI",10
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",36
"PUGLIA",16,"TARANTO","TARANTO",120,"MANDURIA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",16
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",7818
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",899
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DECARO","ANTONIO","MOVIMENTO 5 STELLE",548
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DECARO","ANTONIO","DECARO PRESIDENTE",508
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",264
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",111
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","LOBUONO","LUIGI","LEGA PUGLIA",3481
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",3398
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",1457
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","LOBUONO","LUIGI","LA PUGLIA CON NOI",39
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",26
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",137
"PUGLIA",16,"TARANTO","TARANTO",130,"MARTINA FRANCA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",20
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",772
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",273
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","LOBUONO","LUIGI","LEGA PUGLIA",60
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",20
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","LOBUONO","LUIGI","LA PUGLIA CON NOI",0
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",360
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DECARO","ANTONIO","DECARO PRESIDENTE",325
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",83
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",41
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",36
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",31
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",13
"PUGLIA",16,"TARANTO","TARANTO",140,"MARUGGIO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",1
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DECARO","ANTONIO","DECARO PRESIDENTE",2895
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",1870
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",1520
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DECARO","ANTONIO","MOVIMENTO 5 STELLE",261
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",122
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",36
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",1243
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",793
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","LOBUONO","LUIGI","LEGA PUGLIA",723
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",169
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","LOBUONO","LUIGI","LA PUGLIA CON NOI",14
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",13
"PUGLIA",16,"TARANTO","TARANTO",150,"MASSAFRA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",12
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",657
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DECARO","ANTONIO","DECARO PRESIDENTE",109
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",101
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DECARO","ANTONIO","MOVIMENTO 5 STELLE",75
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",18
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",17
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",647
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","LOBUONO","LUIGI","LEGA PUGLIA",133
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",105
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",43
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","LOBUONO","LUIGI","LA PUGLIA CON NOI",1
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",8
"PUGLIA",16,"TARANTO","TARANTO",160,"MONTEIASI","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",2
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",199
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",163
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DECARO","ANTONIO","MOVIMENTO 5 STELLE",76
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DECARO","ANTONIO","DECARO PRESIDENTE",71
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",18
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",17
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",266
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","LOBUONO","LUIGI","LEGA PUGLIA",88
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",73
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",7
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","LOBUONO","LUIGI","LA PUGLIA CON NOI",5
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",84
"PUGLIA",16,"TARANTO","TARANTO",170,"MONTEMESOLA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",2
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",309
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DECARO","ANTONIO","DECARO PRESIDENTE",73
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",59
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",15
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",14
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",11
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",212
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",123
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","LOBUONO","LUIGI","LEGA PUGLIA",68
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",9
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","LOBUONO","LUIGI","LA PUGLIA CON NOI",2
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",4
"PUGLIA",16,"TARANTO","TARANTO",180,"MONTEPARANO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",1
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",1664
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DECARO","ANTONIO","DECARO PRESIDENTE",1658
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",393
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",348
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DECARO","ANTONIO","MOVIMENTO 5 STELLE",73
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",14
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",939
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",721
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","LOBUONO","LUIGI","LEGA PUGLIA",531
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",11
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","LOBUONO","LUIGI","LA PUGLIA CON NOI",9
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",14
"PUGLIA",16,"TARANTO","TARANTO",190,"MOTTOLA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",7
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",735
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",358
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DECARO","ANTONIO","DECARO PRESIDENTE",312
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",269
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",61
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",4
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",396
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",308
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","LOBUONO","LUIGI","LEGA PUGLIA",298
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",7
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","LOBUONO","LUIGI","LA PUGLIA CON NOI",3
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",2
"PUGLIA",16,"TARANTO","TARANTO",200,"PALAGIANELLO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",2
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DECARO","ANTONIO","DECARO PRESIDENTE",2707
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",420
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",387
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",147
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",135
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",3
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","LOBUONO","LUIGI","LEGA PUGLIA",1268
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",652
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",219
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",8
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","LOBUONO","LUIGI","LA PUGLIA CON NOI",3
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",6
"PUGLIA",16,"TARANTO","TARANTO",210,"PALAGIANO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",7
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",1210
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",391
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DECARO","ANTONIO","DECARO PRESIDENTE",326
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",154
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",95
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",37
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",755
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",441
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","LOBUONO","LUIGI","LEGA PUGLIA",314
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",18
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","LOBUONO","LUIGI","LA PUGLIA CON NOI",5
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",12
"PUGLIA",16,"TARANTO","TARANTO",220,"PULSANO","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",5
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","LOBUONO","LUIGI","FORZA ITALIA - BERLUSCONI - PPE - LOBUONO PRESIDENTE",126
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",111
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","LOBUONO","LUIGI","LEGA PUGLIA",53
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","LOBUONO","LUIGI","NOI MODERATI - CIVICI PER LOBUONO",22
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","LOBUONO","LUIGI","LA PUGLIA CON NOI",0
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",151
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DECARO","ANTONIO","DECARO PRESIDENTE",67
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DECARO","ANTONIO","MOVIMENTO 5 STELLE",27
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",11
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",9
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",1
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","MANGANO","SABINO","ALLEANZA CIVICA PER LA PUGLIA",2
"PUGLIA",16,"TARANTO","TARANTO",230,"ROCCAFORZATA","DONNO","ADA","PUGLIA PACIFISTA E POPOLARE",0
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","DECARO","ANTONIO","PARTITO DEMOCRATICO - CANDIDATO PRESIDENTE DECARO",902
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","DECARO","ANTONIO","DECARO PRESIDENTE",837
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","DECARO","ANTONIO","MOVIMENTO 5 STELLE",307
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","DECARO","ANTONIO","ALLEANZA VERDI E SINISTRA",184
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","DECARO","ANTONIO","PER LA PUGLIA DECARO CANDIDATO PRESIDENTE",142
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","DECARO","ANTONIO","AVANTI POPOLARI CON DECARO CANDIDATO PRESIDENTE",65
"PUGLIA",16,"TARANTO","TARANTO",240,"SAN GIORGIO IONICO","LOBUONO","LUIGI","FRATELLI D'ITALIA - GIORGIA MELONI",1069
