"ITTER107"|"Territorio"|"TIPO_DATO12"|"Tipo dato"|"ATECO_2007_MERCE"|"Merce Ateco 2007"|"ISO"|"Paese partner"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M10"|"Ott-2020"|591||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M11"|"Nov-2020"|238||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M12"|"Dic-2020"|-1182||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M1"|"Gen-2021"|-70||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M2"|"Feb-2021"|749||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M3"|"Mar-2021"|242||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M4"|"Apr-2021"|1050||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M5"|"Mag-2021"|886||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M6"|"Giu-2021"|738||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M7"|"Lug-2021"|1972||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M8"|"Ago-2021"|-384||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M9"|"Set-2021"|798||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M10"|"Ott-2021"|255||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M11"|"Nov-2021"|-152||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M12"|"Dic-2021"|-3698||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M1"|"Gen-2022"|-1485||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M2"|"Feb-2022"|-590||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M3"|"Mar-2022"|-11||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M4"|"Apr-2022"|-1130||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M5"|"Mag-2022"|-156||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M6"|"Giu-2022"|160||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M7"|"Lug-2022"|1781||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M8"|"Ago-2022"|-1862||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M9"|"Set-2022"|-1165||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M10"|"Ott-2022"|-18||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M11"|"Nov-2022"|-394||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2022M12"|"Dic-2022"|-3323||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M1"|"Gen-2023"|-2725||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M2"|"Feb-2023"|-1486||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M3"|"Mar-2023"|-585||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M4"|"Apr-2023"|-769||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M5"|"Mag-2023"|577||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M6"|"Giu-2023"|-1328||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M7"|"Lug-2023"|822||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M8"|"Ago-2023"|-665||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M9"|"Set-2023"|-39||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M10"|"Ott-2023"|-593||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M11"|"Nov-2023"|-2031||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2023M12"|"Dic-2023"|-2771||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M1"|"Gen-2024"|-536||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M2"|"Feb-2024"|-885||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M3"|"Mar-2024"|-1474||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M4"|"Apr-2024"|-207||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M5"|"Mag-2024"|471||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M6"|"Giu-2024"|-961||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M7"|"Lug-2024"|716||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M8"|"Ago-2024"|-1460||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M9"|"Set-2024"|-1171||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M10"|"Ott-2024"|-746||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M11"|"Nov-2024"|-2039||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2024M12"|"Dic-2024"|-2021||
"ITTOT"|"Totale"|"TBV"|"saldo commerciale - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2025M1"|"Gen-2025"|-635||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M1"|"Gen-1993"|4908||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M2"|"Feb-1993"|5721||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M3"|"Mar-1993"|5680||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M4"|"Apr-1993"|5779||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M5"|"Mag-1993"|5631||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M6"|"Giu-1993"|5490||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M7"|"Lug-1993"|5456||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M8"|"Ago-1993"|5559||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M9"|"Set-1993"|5781||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M10"|"Ott-1993"|5806||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M11"|"Nov-1993"|5907||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1993M12"|"Dic-1993"|5846||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M1"|"Gen-1994"|6270||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M2"|"Feb-1994"|6178||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M3"|"Mar-1994"|6387||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M4"|"Apr-1994"|6245||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M5"|"Mag-1994"|6520||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M6"|"Giu-1994"|6783||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M7"|"Lug-1994"|6691||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M8"|"Ago-1994"|6764||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M9"|"Set-1994"|7081||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M10"|"Ott-1994"|7242||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M11"|"Nov-1994"|7477||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1994M12"|"Dic-1994"|7884||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M1"|"Gen-1995"|7940||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M2"|"Feb-1995"|7883||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M3"|"Mar-1995"|7991||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M4"|"Apr-1995"|8474||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M5"|"Mag-1995"|8702||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M6"|"Giu-1995"|8643||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M7"|"Lug-1995"|8738||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M8"|"Ago-1995"|8971||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M9"|"Set-1995"|8460||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M10"|"Ott-1995"|8747||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M11"|"Nov-1995"|8634||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1995M12"|"Dic-1995"|8993||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M1"|"Gen-1996"|8519||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M2"|"Feb-1996"|8464||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M3"|"Mar-1996"|8176||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M4"|"Apr-1996"|7993||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M5"|"Mag-1996"|7782||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M6"|"Giu-1996"|7803||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M7"|"Lug-1996"|7790||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M8"|"Ago-1996"|7577||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M9"|"Set-1996"|8073||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M10"|"Ott-1996"|7964||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M11"|"Nov-1996"|7715||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1996M12"|"Dic-1996"|8190||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M1"|"Gen-1997"|8139||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M2"|"Feb-1997"|8246||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M3"|"Mar-1997"|8466||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M4"|"Apr-1997"|8870||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M5"|"Mag-1997"|8668||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M6"|"Giu-1997"|9261||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M7"|"Lug-1997"|9076||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M8"|"Ago-1997"|8632||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M9"|"Set-1997"|9296||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M10"|"Ott-1997"|9391||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M11"|"Nov-1997"|9408||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1997M12"|"Dic-1997"|9372||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M1"|"Gen-1998"|9788||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M2"|"Feb-1998"|9721||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M3"|"Mar-1998"|9901||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M4"|"Apr-1998"|9798||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M5"|"Mag-1998"|9539||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M6"|"Giu-1998"|9665||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M7"|"Lug-1998"|9491||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M8"|"Ago-1998"|9636||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M9"|"Set-1998"|9696||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M10"|"Ott-1998"|9431||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M11"|"Nov-1998"|9914||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1998M12"|"Dic-1998"|9363||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M1"|"Gen-1999"|9417||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M2"|"Feb-1999"|9585||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M3"|"Mar-1999"|9992||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M4"|"Apr-1999"|9867||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M5"|"Mag-1999"|9933||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M6"|"Giu-1999"|10081||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M7"|"Lug-1999"|10095||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M8"|"Ago-1999"|10216||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M9"|"Set-1999"|10487||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M10"|"Ott-1999"|10823||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M11"|"Nov-1999"|10647||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"1999M12"|"Dic-1999"|11080||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M1"|"Gen-2000"|10823||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M2"|"Feb-2000"|11407||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M3"|"Mar-2000"|11466||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M4"|"Apr-2000"|11471||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M5"|"Mag-2000"|12031||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M6"|"Giu-2000"|11802||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M7"|"Lug-2000"|12114||
"ITTOT"|"Totale"|"ISAV"|"importazioni - valore destagionalizzato  - modello mondo (milioni di euro) "|"0010"|"totale"|"EU"|"Unione europea"|"2000M8"|"Ago-2000"|12889||
