id,lon,lat,paese,t_2026,media_1991_2020,anomalia
eu_2625_5775,26.25,57.75,Estonia,16.78,15.58,1.2
eu_2625_5800,26.25,58,Estonia,16.72,15.55,1.18
eu_2625_5825,26.25,58.25,Estonia,16.94,15.7,1.24
eu_2625_5850,26.25,58.5,Estonia,16.85,15.59,1.26
eu_2625_5875,26.25,58.75,Estonia,16.63,15.28,1.35
eu_2625_5900,26.25,59,Estonia,16.42,15.04,1.38
eu_2625_5925,26.25,59.25,Estonia,16.29,14.81,1.48
eu_2625_5950,26.25,59.5,Estonia,16.07,14.27,1.8
eu_2625_6025,26.25,60.25,Finlandia,16.58,14.51,2.08
eu_2625_6050,26.25,60.5,Finlandia,16.63,14.57,2.06
eu_2625_6075,26.25,60.75,Finlandia,16.81,15.15,1.66
eu_2625_6100,26.25,61,Finlandia,16.66,15.01,1.65
eu_2625_6125,26.25,61.25,Finlandia,16.58,14.81,1.76
eu_2625_6150,26.25,61.5,Finlandia,16.47,14.61,1.86
eu_2625_6175,26.25,61.75,Finlandia,16.46,14.54,1.92
eu_2625_6200,26.25,62,Finlandia,16.39,14.46,1.94
eu_2625_6225,26.25,62.25,Finlandia,16.44,14.45,1.99
eu_2625_6250,26.25,62.5,Finlandia,16.42,14.44,1.98
eu_2625_6275,26.25,62.75,Finlandia,16.32,14.35,1.96
eu_2625_6300,26.25,63,Finlandia,16.03,14.14,1.88
eu_2625_6325,26.25,63.25,Finlandia,15.88,14.04,1.84
eu_2625_6350,26.25,63.5,Finlandia,15.67,13.83,1.84
eu_2625_6375,26.25,63.75,Finlandia,15.64,13.81,1.83
eu_2625_6400,26.25,64,Finlandia,15.55,13.71,1.85
eu_2625_6425,26.25,64.25,Finlandia,15.54,13.71,1.83
eu_2625_6450,26.25,64.5,Finlandia,15.41,13.54,1.87
eu_2625_6475,26.25,64.75,Finlandia,15.38,13.52,1.86
eu_2625_6500,26.25,65,Finlandia,15.24,13.49,1.75
eu_2625_6525,26.25,65.25,Finlandia,14.9,13.29,1.61
eu_2625_6550,26.25,65.5,Finlandia,14.65,13.12,1.54
eu_2625_6575,26.25,65.75,Finlandia,14.18,12.75,1.43
eu_2625_6600,26.25,66,Finlandia,13.89,12.6,1.29
eu_2625_6625,26.25,66.25,Finlandia,13.53,12.35,1.18
eu_2625_6650,26.25,66.5,Finlandia,13.62,12.52,1.1
eu_2625_6675,26.25,66.75,Finlandia,13.25,12.07,1.18
eu_2625_6700,26.25,67,Finlandia,12.99,11.76,1.23
eu_2625_6725,26.25,67.25,Finlandia,12.72,11.31,1.41
eu_2625_6750,26.25,67.5,Finlandia,12.77,11.23,1.55
eu_2625_6775,26.25,67.75,Finlandia,12.42,10.68,1.74
eu_2625_6800,26.25,68,Finlandia,12.18,10.23,1.95
eu_2625_6825,26.25,68.25,Finlandia,12.08,9.93,2.15
eu_2625_6850,26.25,68.5,Finlandia,11.94,9.59,2.35
eu_2625_6875,26.25,68.75,Finlandia,12.13,9.56,2.57
eu_2625_6900,26.25,69,Finlandia,11.94,9.16,2.77
eu_2625_6925,26.25,69.25,Finlandia,11.44,8.57,2.86
eu_2625_6950,26.25,69.5,Finlandia,11.2,8.22,2.98
eu_2625_6975,26.25,69.75,Finlandia,10.72,7.53,3.19
eu_2625_7000,26.25,70,Norvegia,9.1,5.96,3.14
eu_2625_7025,26.25,70.25,Norvegia,10.19,6.63,3.56
eu_2625_7050,26.25,70.5,Norvegia,10.65,6.88,3.77
eu_2625_7075,26.25,70.75,Norvegia,10.6,6.94,3.66
eu_2650_3725,26.5,37.25,Grecia,22.66,22.02,0.64
eu_2650_3750,26.5,37.5,Grecia,22.74,22.01,0.72
eu_2650_3775,26.5,37.75,Grecia,22.74,22.01,0.72
eu_2650_3900,26.5,39,Grecia,24.27,23.11,1.16
eu_2650_3925,26.5,39.25,Grecia,24.66,23.61,1.04
eu_2650_4125,26.5,41.25,Grecia,23.85,22.75,1.1
eu_2650_4150,26.5,41.5,Grecia,23.6,22.57,1.02
eu_2650_4175,26.5,41.75,Bulgaria,23.4,22.37,1.03
eu_2650_4200,26.5,42,Bulgaria,22,21.24,0.76
eu_2650_4225,26.5,42.25,Bulgaria,22.5,21.56,0.94
eu_2650_4250,26.5,42.5,Bulgaria,22.09,20.94,1.16
eu_2650_4275,26.5,42.75,Bulgaria,20.19,19.08,1.11
eu_2650_4300,26.5,43,Bulgaria,19.92,18.89,1.03
eu_2650_4325,26.5,43.25,Bulgaria,20.85,19.67,1.18
eu_2650_4350,26.5,43.5,Bulgaria,21.29,20.16,1.13
eu_2650_4375,26.5,43.75,Bulgaria,21.8,20.71,1.09
eu_2650_4400,26.5,44,Bulgaria,22.98,21.71,1.27
eu_2650_4425,26.5,44.25,Romania,23.27,21.85,1.42
eu_2650_4450,26.5,44.5,Romania,22.96,21.7,1.27
eu_2650_4475,26.5,44.75,Romania,22.68,21.5,1.18
eu_2650_4500,26.5,45,Romania,21.86,20.76,1.11
eu_2650_4525,26.5,45.25,Romania,20.43,19.14,1.29
eu_2650_4550,26.5,45.5,Romania,18.15,16.86,1.29
eu_2650_4575,26.5,45.75,Romania,15.69,14.41,1.28
eu_2650_4600,26.5,46,Romania,16.72,15.47,1.25
eu_2650_4625,26.5,46.25,Romania,18,16.79,1.21
eu_2650_4650,26.5,46.5,Romania,18.39,17.19,1.2
eu_2650_4675,26.5,46.75,Romania,18.82,17.66,1.16
eu_2650_4700,26.5,47,Romania,19.19,18.08,1.11
eu_2650_4725,26.5,47.25,Romania,19.73,18.54,1.2
eu_2650_4750,26.5,47.5,Romania,19.84,18.66,1.18
eu_2650_4775,26.5,47.75,Romania,20.48,19.22,1.25
eu_2650_4800,26.5,48,Romania,20.75,19.59,1.16
eu_2650_4825,26.5,48.25,Romania,20.61,19.54,1.07
eu_2650_5525,26.5,55.25,Lituania,17.6,16.36,1.25
eu_2650_5550,26.5,55.5,Lituania,17.59,16.35,1.24
eu_2650_5575,26.5,55.75,Lettonia,17.57,16.37,1.21
eu_2650_5600,26.5,56,Lettonia,17.57,16.35,1.22
eu_2650_5625,26.5,56.25,Lettonia,17.42,16.21,1.21
eu_2650_5650,26.5,56.5,Lettonia,17.31,16.08,1.23
eu_2650_5675,26.5,56.75,Lettonia,17.2,15.97,1.23
eu_2650_5700,26.5,57,Lettonia,17.1,15.84,1.26
eu_2650_5725,26.5,57.25,Lettonia,16.85,15.59,1.26
eu_2650_5750,26.5,57.5,Lettonia,16.89,15.67,1.22
eu_2650_5775,26.5,57.75,Estonia,16.82,15.61,1.21
eu_2650_5800,26.5,58,Estonia,16.58,15.36,1.22
eu_2650_5825,26.5,58.25,Estonia,16.8,15.54,1.26
eu_2650_5850,26.5,58.5,Estonia,16.85,15.58,1.27
eu_2650_5875,26.5,58.75,Estonia,16.62,15.29,1.32
eu_2650_5900,26.5,59,Estonia,16.49,15.08,1.41
eu_2650_5925,26.5,59.25,Estonia,16.41,14.91,1.5
eu_2650_5950,26.5,59.5,Estonia,16.36,14.66,1.71
eu_2650_6025,26.5,60.25,Finlandia,16.69,14.69,2.01
eu_2650_6050,26.5,60.5,Finlandia,16.76,14.78,1.98
eu_2650_6075,26.5,60.75,Finlandia,16.87,15.18,1.69
eu_2650_6100,26.5,61,Finlandia,16.73,15.06,1.67
eu_2650_6125,26.5,61.25,Finlandia,16.6,14.83,1.77
eu_2650_6150,26.5,61.5,Finlandia,16.55,14.69,1.86
eu_2650_6175,26.5,61.75,Finlandia,16.29,14.36,1.93
eu_2650_6200,26.5,62,Finlandia,16.57,14.63,1.95
eu_2650_6225,26.5,62.25,Finlandia,16.39,14.35,2.04
eu_2650_6250,26.5,62.5,Finlandia,16.47,14.41,2.06
eu_2650_6275,26.5,62.75,Finlandia,16.34,14.26,2.08
eu_2650_6300,26.5,63,Finlandia,15.96,14,1.96
eu_2650_6325,26.5,63.25,Finlandia,15.93,14.03,1.9
eu_2650_6350,26.5,63.5,Finlandia,15.81,13.98,1.83
eu_2650_6375,26.5,63.75,Finlandia,15.67,13.86,1.8
eu_2650_6400,26.5,64,Finlandia,15.44,13.6,1.84
eu_2650_6425,26.5,64.25,Finlandia,15.47,13.64,1.84
eu_2650_6450,26.5,64.5,Finlandia,15.36,13.53,1.83
eu_2650_6475,26.5,64.75,Finlandia,15.28,13.46,1.83
eu_2650_6500,26.5,65,Finlandia,15.17,13.45,1.71
eu_2650_6525,26.5,65.25,Finlandia,14.87,13.31,1.56
eu_2650_6550,26.5,65.5,Finlandia,14.58,13.09,1.49
eu_2650_6575,26.5,65.75,Finlandia,14.09,12.72,1.38
eu_2650_6600,26.5,66,Finlandia,13.82,12.59,1.23
eu_2650_6625,26.5,66.25,Finlandia,13.43,12.27,1.15
eu_2650_6650,26.5,66.5,Finlandia,13.46,12.34,1.12
eu_2650_6675,26.5,66.75,Finlandia,13.17,12,1.18
eu_2650_6700,26.5,67,Finlandia,12.93,11.7,1.23
eu_2650_6725,26.5,67.25,Finlandia,12.78,11.41,1.37
eu_2650_6750,26.5,67.5,Finlandia,12.9,11.38,1.51
eu_2650_6775,26.5,67.75,Finlandia,12.57,10.86,1.71
eu_2650_6800,26.5,68,Finlandia,12.26,10.28,1.97
eu_2650_6825,26.5,68.25,Finlandia,12,9.85,2.15
eu_2650_6850,26.5,68.5,Finlandia,11.92,9.54,2.38
eu_2650_6875,26.5,68.75,Finlandia,12.14,9.54,2.61
eu_2650_6900,26.5,69,Finlandia,12.06,9.25,2.81
eu_2650_6925,26.5,69.25,Finlandia,11.61,8.76,2.86
eu_2650_6950,26.5,69.5,Finlandia,11.25,8.25,2.99
eu_2650_6975,26.5,69.75,Finlandia,10.79,7.57,3.22
eu_2650_7000,26.5,70,Norvegia,9.6,6.44,3.17
eu_2650_7025,26.5,70.25,Norvegia,10.36,6.75,3.61
eu_2650_7050,26.5,70.5,Norvegia,10.9,7.17,3.73
eu_2650_7075,26.5,70.75,Norvegia,10.52,6.91,3.62
eu_2650_7100,26.5,71,Norvegia,10.2,6.79,3.4
eu_2675_3525,26.75,35.25,Grecia,22.89,22.58,0.31
eu_2675_3550,26.75,35.5,Grecia,22.89,22.58,0.31
eu_2675_3700,26.75,37,Grecia,23.63,22.99,0.64
eu_2675_3725,26.75,37.25,Grecia,23.83,23.15,0.68
eu_2675_3750,26.75,37.5,Grecia,23.16,22.32,0.84
eu_2675_3775,26.75,37.75,Grecia,22.81,22.01,0.8
eu_2675_4125,26.75,41.25,Grecia,23.95,22.77,1.17
eu_2675_4150,26.75,41.5,Grecia,23.73,22.62,1.11
eu_2675_4200,26.75,42,Bulgaria,21.27,20.57,0.7
eu_2675_4225,26.75,42.25,Bulgaria,21.63,20.91,0.73
eu_2675_4250,26.75,42.5,Bulgaria,21.42,20.55,0.87
eu_2675_4275,26.75,42.75,Bulgaria,21.06,20.09,0.97
eu_2675_4300,26.75,43,Bulgaria,20.28,19.34,0.94
eu_2675_4325,26.75,43.25,Bulgaria,20.89,20,0.9
eu_2675_4350,26.75,43.5,Bulgaria,20.78,19.77,1.01
eu_2675_4375,26.75,43.75,Bulgaria,21.6,20.55,1.05
eu_2675_4400,26.75,44,Bulgaria,22.63,21.46,1.17
eu_2675_4425,26.75,44.25,Romania,23.22,21.9,1.32
eu_2675_4450,26.75,44.5,Romania,22.99,21.77,1.23
eu_2675_4475,26.75,44.75,Romania,22.76,21.63,1.14
eu_2675_4500,26.75,45,Romania,22.59,21.37,1.22
eu_2675_4525,26.75,45.25,Romania,21.16,20.25,0.91
eu_2675_4550,26.75,45.5,Romania,19.65,18.47,1.18
eu_2675_4575,26.75,45.75,Romania,18.72,17.54,1.18
eu_2675_4600,26.75,46,Romania,18.86,17.68,1.18
eu_2675_4625,26.75,46.25,Romania,19.47,18.28,1.19
eu_2675_4650,26.75,46.5,Romania,19.55,18.41,1.13
eu_2675_4675,26.75,46.75,Romania,20.2,19.1,1.1
eu_2675_4700,26.75,47,Romania,20.08,19.06,1.02
eu_2675_4725,26.75,47.25,Romania,20.25,19.16,1.1
eu_2675_4750,26.75,47.5,Romania,20.23,19.17,1.05
eu_2675_4775,26.75,47.75,Romania,21.03,19.99,1.04
eu_2675_4800,26.75,48,Romania,20.9,19.94,0.97
eu_2675_4825,26.75,48.25,Romania,20.59,19.73,0.86
eu_2675_5525,26.75,55.25,Lituania,17.72,16.55,1.17
eu_2675_5575,26.75,55.75,Lettonia,17.46,16.34,1.12
eu_2675_5600,26.75,56,Lettonia,17.37,16.22,1.15
eu_2675_5625,26.75,56.25,Lettonia,17.32,16.17,1.15
eu_2675_5650,26.75,56.5,Lettonia,17.23,16.05,1.18
eu_2675_5675,26.75,56.75,Lettonia,17.27,16.02,1.24
eu_2675_5700,26.75,57,Lettonia,17.21,15.94,1.27
eu_2675_5725,26.75,57.25,Lettonia,16.88,15.65,1.23
eu_2675_5750,26.75,57.5,Lettonia,16.78,15.57,1.2
eu_2675_5775,26.75,57.75,Estonia,16.78,15.56,1.23
eu_2675_5800,26.75,58,Estonia,16.7,15.45,1.24
eu_2675_5825,26.75,58.25,Estonia,16.86,15.61,1.25
eu_2675_5850,26.75,58.5,Estonia,16.97,15.69,1.28
eu_2675_5875,26.75,58.75,Estonia,16.81,15.51,1.3
eu_2675_5900,26.75,59,Estonia,16.77,15.35,1.41
eu_2675_5925,26.75,59.25,Estonia,16.61,15.08,1.53
eu_2675_5950,26.75,59.5,Estonia,16.51,14.77,1.74
eu_2675_6050,26.75,60.5,Finlandia,16.69,14.71,1.98
eu_2675_6075,26.75,60.75,Finlandia,16.88,15.17,1.71
eu_2675_6100,26.75,61,Finlandia,16.79,15.09,1.71
eu_2675_6125,26.75,61.25,Finlandia,16.41,14.62,1.79
eu_2675_6150,26.75,61.5,Finlandia,16.68,14.82,1.86
eu_2675_6175,26.75,61.75,Finlandia,16.51,14.55,1.96
eu_2675_6200,26.75,62,Finlandia,16.64,14.69,1.95
eu_2675_6225,26.75,62.25,Finlandia,16.39,14.35,2.04
eu_2675_6250,26.75,62.5,Finlandia,16.42,14.4,2.01
eu_2675_6275,26.75,62.75,Finlandia,16.25,14.21,2.04
eu_2675_6300,26.75,63,Finlandia,16.17,14.2,1.98
eu_2675_6325,26.75,63.25,Finlandia,15.96,14.05,1.91
eu_2675_6350,26.75,63.5,Finlandia,15.77,13.9,1.87
eu_2675_6375,26.75,63.75,Finlandia,15.66,13.85,1.8
eu_2675_6400,26.75,64,Finlandia,15.29,13.44,1.85
eu_2675_6425,26.75,64.25,Finlandia,15.37,13.54,1.83
eu_2675_6450,26.75,64.5,Finlandia,15.35,13.57,1.78
eu_2675_6475,26.75,64.75,Finlandia,15.17,13.43,1.74
eu_2675_6500,26.75,65,Finlandia,15.06,13.38,1.68
eu_2675_6525,26.75,65.25,Finlandia,14.86,13.33,1.54
eu_2675_6550,26.75,65.5,Finlandia,14.51,13.07,1.44
eu_2675_6575,26.75,65.75,Finlandia,14.03,12.7,1.33
eu_2675_6600,26.75,66,Finlandia,13.65,12.46,1.2
eu_2675_6625,26.75,66.25,Finlandia,13.35,12.21,1.14
eu_2675_6650,26.75,66.5,Finlandia,13.26,12.13,1.14
eu_2675_6675,26.75,66.75,Finlandia,12.95,11.77,1.18
eu_2675_6700,26.75,67,Finlandia,12.77,11.51,1.26
eu_2675_6725,26.75,67.25,Finlandia,12.86,11.49,1.37
eu_2675_6750,26.75,67.5,Finlandia,12.9,11.39,1.51
eu_2675_6775,26.75,67.75,Finlandia,12.66,10.94,1.72
eu_2675_6800,26.75,68,Finlandia,12.27,10.22,2.05
eu_2675_6825,26.75,68.25,Finlandia,11.96,9.82,2.14
eu_2675_6850,26.75,68.5,Finlandia,11.94,9.56,2.38
eu_2675_6875,26.75,68.75,Finlandia,11.95,9.32,2.63
eu_2675_6900,26.75,69,Finlandia,12.14,9.32,2.82
eu_2675_6925,26.75,69.25,Finlandia,11.9,9.05,2.84
eu_2675_6950,26.75,69.5,Finlandia,11.48,8.5,2.98
eu_2675_6975,26.75,69.75,Finlandia,11.18,7.94,3.24
eu_2675_7000,26.75,70,Norvegia,10.43,7.15,3.29
eu_2675_7025,26.75,70.25,Norvegia,10.54,6.91,3.63
eu_2675_7050,26.75,70.5,Norvegia,11.52,7.86,3.66
eu_2675_7075,26.75,70.75,Norvegia,10.39,6.89,3.49
eu_2675_7100,26.75,71,Norvegia,10.37,6.86,3.5
eu_2700_3525,27,35.25,Grecia,22.89,22.58,0.31
eu_2700_3550,27,35.5,Grecia,22.89,22.58,0.31
eu_2700_3575,27,35.75,Grecia,22.89,22.58,0.31
eu_2700_3675,27,36.75,Grecia,23.42,22.82,0.6
eu_2700_3700,27,37,Grecia,23.83,23.15,0.68
eu_2700_3750,27,37.5,Grecia,24.37,23.42,0.95
eu_2700_3775,27,37.75,Grecia,23.51,22.63,0.87
eu_2700_4200,27,42,Bulgaria,20.69,20.01,0.68
eu_2700_4225,27,42.25,Bulgaria,21.19,20.57,0.62
eu_2700_4250,27,42.5,Bulgaria,21.36,20.72,0.63
eu_2700_4275,27,42.75,Bulgaria,20.92,20.17,0.75
eu_2700_4300,27,43,Bulgaria,20.52,19.71,0.8
eu_2700_4325,27,43.25,Bulgaria,21.14,20.28,0.85
eu_2700_4350,27,43.5,Bulgaria,20.67,19.76,0.91
eu_2700_4375,27,43.75,Bulgaria,21.44,20.42,1.03
eu_2700_4400,27,44,Bulgaria,22.34,21.22,1.12
eu_2700_4425,27,44.25,Romania,23.05,21.87,1.19
eu_2700_4450,27,44.5,Romania,22.99,21.83,1.17
eu_2700_4475,27,44.75,Romania,22.9,21.76,1.14
eu_2700_4500,27,45,Romania,22.9,21.69,1.21
eu_2700_4525,27,45.25,Romania,22.24,21.19,1.05
eu_2700_4550,27,45.5,Romania,21.19,20.2,0.99
eu_2700_4575,27,45.75,Romania,20.57,19.55,1.02
eu_2700_4600,27,46,Romania,20.09,18.99,1.1
eu_2700_4625,27,46.25,Romania,20.46,19.33,1.13
eu_2700_4650,27,46.5,Romania,20.61,19.47,1.14
eu_2700_4675,27,46.75,Romania,20.61,19.51,1.1
eu_2700_4700,27,47,Romania,20.64,19.65,0.99
eu_2700_4725,27,47.25,Romania,21.04,20.02,1.03
eu_2700_4750,27,47.5,Romania,21.08,20.14,0.94
eu_2700_4775,27,47.75,Romania,21.02,20.21,0.81
eu_2700_4800,27,48,Romania,20.94,20.08,0.85
eu_2700_4825,27,48.25,Romania,20.45,19.7,0.75
eu_2700_5575,27,55.75,Lettonia,17.51,16.42,1.08
eu_2700_5600,27,56,Lettonia,17.32,16.22,1.1
eu_2700_5625,27,56.25,Lettonia,17.21,16.08,1.13
eu_2700_5650,27,56.5,Lettonia,17.21,16.04,1.17
eu_2700_5675,27,56.75,Lettonia,17.35,16.1,1.25
eu_2700_5700,27,57,Lettonia,17.28,16.03,1.26
eu_2700_5725,27,57.25,Lettonia,16.99,15.75,1.24
eu_2700_5750,27,57.5,Lettonia,16.67,15.45,1.23
eu_2700_5775,27,57.75,Estonia,16.61,15.38,1.23
eu_2700_5800,27,58,Estonia,16.88,15.69,1.19
eu_2700_5825,27,58.25,Estonia,16.96,15.75,1.2
eu_2700_5850,27,58.5,Estonia,17.12,15.87,1.25
eu_2700_5875,27,58.75,Estonia,17.28,15.92,1.36
eu_2700_5900,27,59,Estonia,17.19,15.73,1.46
eu_2700_5925,27,59.25,Estonia,16.85,15.28,1.57
eu_2700_5950,27,59.5,Estonia,16.75,15.01,1.74
eu_2700_6025,27,60.25,Finlandia,16.83,14.89,1.94
eu_2700_6050,27,60.5,Finlandia,16.8,14.84,1.96
eu_2700_6075,27,60.75,Finlandia,16.93,15.18,1.75
eu_2700_6100,27,61,Finlandia,16.81,15.05,1.75
eu_2700_6125,27,61.25,Finlandia,16.8,14.99,1.8
eu_2700_6150,27,61.5,Finlandia,16.79,14.94,1.85
eu_2700_6175,27,61.75,Finlandia,16.58,14.67,1.91
eu_2700_6200,27,62,Finlandia,16.48,14.53,1.95
eu_2700_6225,27,62.25,Finlandia,16.52,14.48,2.04
eu_2700_6250,27,62.5,Finlandia,16.44,14.43,2.01
eu_2700_6275,27,62.75,Finlandia,16.06,13.99,2.07
eu_2700_6300,27,63,Finlandia,16.17,14.21,1.96
eu_2700_6325,27,63.25,Finlandia,15.98,14.05,1.93
eu_2700_6350,27,63.5,Finlandia,15.77,13.86,1.91
eu_2700_6375,27,63.75,Finlandia,15.6,13.77,1.83
eu_2700_6400,27,64,Finlandia,15.25,13.4,1.85
eu_2700_6425,27,64.25,Finlandia,15.4,13.54,1.86
eu_2700_6450,27,64.5,Finlandia,15.38,13.63,1.74
eu_2700_6475,27,64.75,Finlandia,15.03,13.36,1.67
eu_2700_6500,27,65,Finlandia,14.93,13.3,1.64
eu_2700_6525,27,65.25,Finlandia,14.79,13.28,1.51
eu_2700_6550,27,65.5,Finlandia,14.46,13.07,1.39
eu_2700_6575,27,65.75,Finlandia,14.01,12.73,1.28
eu_2700_6600,27,66,Finlandia,13.59,12.41,1.18
eu_2700_6625,27,66.25,Finlandia,13.33,12.24,1.09
eu_2700_6650,27,66.5,Finlandia,13.23,12.12,1.11
eu_2700_6675,27,66.75,Finlandia,12.92,11.74,1.18
eu_2700_6700,27,67,Finlandia,12.75,11.5,1.26
eu_2700_6725,27,67.25,Finlandia,12.83,11.44,1.39
eu_2700_6750,27,67.5,Finlandia,12.75,11.2,1.55
eu_2700_6775,27,67.75,Finlandia,12.6,10.83,1.77
eu_2700_6800,27,68,Finlandia,12.18,10.2,1.98
eu_2700_6825,27,68.25,Finlandia,11.96,9.82,2.14
eu_2700_6850,27,68.5,Finlandia,12.06,9.69,2.38
eu_2700_6875,27,68.75,Finlandia,12.02,9.35,2.67
eu_2700_6900,27,69,Finlandia,12.16,9.31,2.84
eu_2700_6925,27,69.25,Finlandia,12,9.17,2.83
eu_2700_6950,27,69.5,Finlandia,11.65,8.7,2.95
eu_2700_6975,27,69.75,Finlandia,11.36,8.19,3.17
eu_2700_7000,27,70,Norvegia,10.78,7.48,3.3
eu_2700_7025,27,70.25,Norvegia,10.43,6.96,3.47
eu_2700_7050,27,70.5,Norvegia,10.83,7.22,3.61
eu_2700_7075,27,70.75,Norvegia,10.71,7.07,3.64
eu_2725_3550,27.25,35.5,Grecia,22.89,22.58,0.31
eu_2725_3575,27.25,35.75,Grecia,22.89,22.58,0.31
eu_2725_3650,27.25,36.5,Grecia,23.27,22.66,0.61
eu_2725_3675,27.25,36.75,Grecia,23.6,22.93,0.67
eu_2725_3700,27.25,37,Grecia,23.75,23.03,0.71
eu_2725_4200,27.25,42,Bulgaria,19.74,19.17,0.57
eu_2725_4225,27.25,42.25,Bulgaria,20.93,20.44,0.49
eu_2725_4250,27.25,42.5,Bulgaria,21.62,21.15,0.47
eu_2725_4275,27.25,42.75,Bulgaria,20.83,20.26,0.57
eu_2725_4300,27.25,43,Bulgaria,20.79,20.12,0.67
eu_2725_4325,27.25,43.25,Bulgaria,20.98,20.18,0.8
eu_2725_4350,27.25,43.5,Bulgaria,20.76,19.86,0.89
eu_2725_4375,27.25,43.75,Bulgaria,21.41,20.36,1.05
eu_2725_4400,27.25,44,Bulgaria,22.21,21.09,1.13
eu_2725_4425,27.25,44.25,Romania,22.99,21.84,1.15
eu_2725_4450,27.25,44.5,Romania,22.9,21.79,1.11
eu_2725_4475,27.25,44.75,Romania,22.89,21.81,1.09
eu_2725_4500,27.25,45,Romania,22.91,21.79,1.11
eu_2725_4525,27.25,45.25,Romania,22.91,21.72,1.19
eu_2725_4550,27.25,45.5,Romania,22.18,21.38,0.8
eu_2725_4575,27.25,45.75,Romania,21.86,21.07,0.79
eu_2725_4600,27.25,46,Romania,21.54,20.49,1.05
eu_2725_4625,27.25,46.25,Romania,21.22,20.15,1.07
eu_2725_4650,27.25,46.5,Romania,20.66,19.61,1.05
eu_2725_4675,27.25,46.75,Romania,20.66,19.62,1.04
eu_2725_4700,27.25,47,Romania,20.7,19.73,0.97
eu_2725_4725,27.25,47.25,Romania,21.48,20.59,0.89
eu_2725_4750,27.25,47.5,Romania,21.37,20.57,0.81
eu_2725_4775,27.25,47.75,Romania,21.15,20.38,0.77
eu_2725_4800,27.25,48,Romania,20.79,20.08,0.71
eu_2725_5575,27.25,55.75,Lettonia,17.49,16.45,1.05
eu_2725_5600,27.25,56,Lettonia,17.23,16.15,1.08
eu_2725_5625,27.25,56.25,Lettonia,17.21,16.1,1.11
eu_2725_5650,27.25,56.5,Lettonia,17.17,15.98,1.18
eu_2725_5675,27.25,56.75,Lettonia,17.32,16.08,1.24
eu_2725_5700,27.25,57,Lettonia,17.27,16,1.26
eu_2725_5725,27.25,57.25,Lettonia,17.04,15.79,1.25
eu_2725_5750,27.25,57.5,Lettonia,16.79,15.55,1.24
eu_2725_5775,27.25,57.75,Estonia,16.68,15.44,1.23
eu_2725_5800,27.25,58,Estonia,17.14,15.99,1.15
eu_2725_5825,27.25,58.25,Estonia,17.24,16.06,1.18
eu_2725_5850,27.25,58.5,Estonia,17.57,16.31,1.25
eu_2725_5875,27.25,58.75,Estonia,17.72,16.33,1.4
eu_2725_5900,27.25,59,Estonia,17.45,15.93,1.52
eu_2725_5925,27.25,59.25,Estonia,16.9,15.21,1.69
eu_2725_5950,27.25,59.5,Estonia,16.74,14.82,1.92
eu_2725_6050,27.25,60.5,Finlandia,16.99,15.11,1.88
eu_2725_6075,27.25,60.75,Finlandia,16.94,15.15,1.79
eu_2725_6100,27.25,61,Finlandia,16.84,15.06,1.78
eu_2725_6125,27.25,61.25,Finlandia,16.87,15.06,1.81
eu_2725_6150,27.25,61.5,Finlandia,16.88,15.02,1.86
eu_2725_6175,27.25,61.75,Finlandia,16.66,14.72,1.93
eu_2725_6200,27.25,62,Finlandia,16.65,14.69,1.97
eu_2725_6225,27.25,62.25,Finlandia,16.59,14.57,2.02
eu_2725_6250,27.25,62.5,Finlandia,16.49,14.5,1.99
eu_2725_6275,27.25,62.75,Finlandia,16.17,14.15,2.02
eu_2725_6300,27.25,63,Finlandia,16.2,14.24,1.95
eu_2725_6325,27.25,63.25,Finlandia,16.13,14.18,1.95
eu_2725_6350,27.25,63.5,Finlandia,15.9,13.99,1.91
eu_2725_6375,27.25,63.75,Finlandia,15.53,13.68,1.85
eu_2725_6400,27.25,64,Finlandia,15.27,13.44,1.84
eu_2725_6425,27.25,64.25,Finlandia,15.32,13.37,1.95
eu_2725_6450,27.25,64.5,Finlandia,15.22,13.51,1.72
eu_2725_6475,27.25,64.75,Finlandia,14.9,13.29,1.62
eu_2725_6500,27.25,65,Finlandia,14.82,13.25,1.57
eu_2725_6525,27.25,65.25,Finlandia,14.67,13.2,1.46
eu_2725_6550,27.25,65.5,Finlandia,14.34,13,1.34
eu_2725_6575,27.25,65.75,Finlandia,13.94,12.71,1.23
eu_2725_6600,27.25,66,Finlandia,13.54,12.39,1.15
eu_2725_6625,27.25,66.25,Finlandia,13.22,12.14,1.08
eu_2725_6650,27.25,66.5,Finlandia,13.22,12.15,1.06
eu_2725_6675,27.25,66.75,Finlandia,13.07,11.93,1.14
eu_2725_6700,27.25,67,Finlandia,12.94,11.7,1.25
eu_2725_6725,27.25,67.25,Finlandia,12.91,11.54,1.37
eu_2725_6750,27.25,67.5,Finlandia,12.71,11.15,1.56
eu_2725_6775,27.25,67.75,Finlandia,12.55,10.75,1.8
eu_2725_6800,27.25,68,Finlandia,12.19,10.18,2.01
eu_2725_6825,27.25,68.25,Finlandia,11.9,9.72,2.18
eu_2725_6850,27.25,68.5,Finlandia,12.16,9.76,2.4
eu_2725_6875,27.25,68.75,Finlandia,12.37,9.66,2.71
eu_2725_6900,27.25,69,Finlandia,11.91,9.01,2.9
eu_2725_6925,27.25,69.25,Finlandia,11.96,9.14,2.83
